,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
348,1943-04-01,28.603,0.463,Abuja,Nigeria,8.84N,7.30E
349,1948-03-01,28.526,0.344,Abuja,Nigeria,8.84N,7.30E
350,1951-02-01,27.966,0.402,Abuja,Nigeria,8.84N,7.30E
351,1963-01-01,26.025,0.559,Abuja,Nigeria,8.84N,7.30E
352,1966-05-01,26.732,0.335,Abuja,Nigeria,8.84N,7.30E
353,1977-11-01,25.485,0.697,Abuja,Nigeria,8.84N,7.30E
354,1983-10-01,25.677,0.33,Abuja,Nigeria,8.84N,7.30E
355,2001-10-01,25.822,0.29,Abuja,Nigeria,8.84N,7.30E
356,1849-03-01 00:00:00,25.167,1.923,Acapulco,Mexico,16.87N,100.47W
357,1849-08-01 00:00:00,27.537,1.391,Acapulco,Mexico,16.87N,100.47W
358,1881-11-01 00:00:00,26.936,1.263,Acapulco,Mexico,16.87N,100.47W
359,1887-04-01 00:00:00,23.695,1.471,Acapulco,Mexico,16.87N,100.47W
360,1893-10-01 00:00:00,26.08,1.061,Acapulco,Mexico,16.87N,100.47W
361,1915-08-01,27.214,0.869,Acapulco,Mexico,16.87N,100.47W
362,1919-02-01,24.996,0.932,Acapulco,Mexico,16.87N,100.47W
363,1922-08-01,27.313,0.557,Acapulco,Mexico,16.87N,100.47W
364,1926-05-01,26.093,0.689,Acapulco,Mexico,16.87N,100.47W
365,1962-07-01,28.212,0.473,Acapulco,Mexico,16.87N,100.47W
366,1965-04-01,25.407,0.415,Acapulco,Mexico,16.87N,100.47W
367,1965-12-01,26.564,0.358,Acapulco,Mexico,16.87N,100.47W
368,1979-01-01,25.236,0.377,Acapulco,Mexico,16.87N,100.47W
369,1992-03-01,25.682,0.544,Acapulco,Mexico,16.87N,100.47W
370,1889-08-01 00:00:00,26.55,0.591,Acarigua,Venezuela,8.84N,68.92W
371,1904-05-01,27.172,0.523,Acarigua,Venezuela,8.84N,68.92W
372,1908-10-01,26.671,0.43,Acarigua,Venezuela,8.84N,68.92W
373,1930-11-01,27.583,0.757,Acarigua,Venezuela,8.84N,68.92W
374,1942-12-01,26.769,0.35,Acarigua,Venezuela,8.84N,68.92W
375,1965-04-01,28.364,0.454,Acarigua,Venezuela,8.84N,68.92W
376,1990-11-01,27.599,0.607,Acarigua,Venezuela,8.84N,68.92W
377,1994-10-01,27.857,0.19,Acarigua,Venezuela,8.84N,68.92W
378,1995-04-01,29.197,0.485,Acarigua,Venezuela,8.84N,68.92W
379,1874-05-01 00:00:00,26.285,1.185,Accra,Ghana,5.63N,0.00W
380,1875-12-01 00:00:00,25.44,1.116,Accra,Ghana,5.63N,0.00W
381,1877-05-01 00:00:00,26.537,0.834,Accra,Ghana,5.63N,0.00W
382,1880-09-01 00:00:00,24.457,0.959,Accra,Ghana,5.63N,0.00W
383,1889-08-01 00:00:00,23.294,1.252,Accra,Ghana,5.63N,0.00W
384,1932-07-01,24.197,0.623,Accra,Ghana,5.63N,0.00W
385,1934-12-01,26.815,0.364,Accra,Ghana,5.63N,0.00W
386,1936-01-01,27.339,1.138,Accra,Ghana,5.63N,0.00W
387,1974-09-01,24.898,0.314,Accra,Ghana,5.63N,0.00W
388,1986-09-01,25.321,0.314,Accra,Ghana,5.63N,0.00W
389,2001-10-01,26.395,0.396,Accra,Ghana,5.63N,0.00W
390,2011-03-01,28.829,0.433,Accra,Ghana,5.63N,0.00W
391,1805-01-01 00:00:00,19.779,1.739,Achalpur,India,21.70N,77.02E
393,1821-04-01 00:00:00,30.194,1.643,Achalpur,India,21.70N,77.02E
394,1830-07-01 00:00:00,27.388,1.903,Achalpur,India,21.70N,77.02E
395,1834-12-01 00:00:00,19.868,1.479,Achalpur,India,21.70N,77.02E
396,1842-01-01 00:00:00,19.153,1.727,Achalpur,India,21.70N,77.02E
397,1851-05-01 00:00:00,33.29,1.2,Achalpur,India,21.70N,77.02E
398,1876-08-01 00:00:00,25.834,0.597,Achalpur,India,21.70N,77.02E
399,1919-09-01,26.705,0.475,Achalpur,India,21.70N,77.02E
400,1921-04-01,32.579,0.361,Achalpur,India,21.70N,77.02E
401,1923-08-01,25.434,0.251,Achalpur,India,21.70N,77.02E
402,1952-03-01,26.315,0.113,Achalpur,India,21.70N,77.02E
403,1976-05-01,33.803,0.427,Achalpur,India,21.70N,77.02E
404,1990-05-01,32.36,0.326,Achalpur,India,21.70N,77.02E
405,1845-02-01 00:00:00,-18.135,2.209,Acheng,China,45.81N,128.08E
406,1847-07-01 00:00:00,20.727,2.969,Acheng,China,45.81N,128.08E
407,1862-05-01 00:00:00,12.142,2.211,Acheng,China,45.81N,128.08E
408,1863-11-01 00:00:00,-8.559,1.807,Acheng,China,45.81N,128.08E
409,1902-10-01,4.99,0.719,Acheng,China,45.81N,128.08E
410,1923-05-01,12.553,0.504,Acheng,China,45.81N,128.08E
411,1945-03-01,-7.541,0.408,Acheng,China,45.81N,128.08E
412,1948-03-01,-6.05,1.017,Acheng,China,45.81N,128.08E
413,1949-04-01,4.267,0.339,Acheng,China,45.81N,128.08E
414,1953-07-01,22.02,0.268,Acheng,China,45.81N,128.08E
415,1959-01-01,-22.113,0.5,Acheng,China,45.81N,128.08E
416,1972-06-01,17.352,0.172,Acheng,China,45.81N,128.08E
417,1995-09-01,13.194,0.372,Acheng,China,45.81N,128.08E
418,2008-04-01,9.095,0.316,Acheng,China,45.81N,128.08E
419,1840-03-01 00:00:00,-11.969,1.455,Achinsk,Russia,57.05N,90.00E
420,1846-04-01 00:00:00,-4.641,3.772,Achinsk,Russia,57.05N,90.00E
421,1889-04-01 00:00:00,0.0,0.894,Achinsk,Russia,57.05N,90.00E
422,1964-05-01,8.704,0.246,Achinsk,Russia,57.05N,90.00E
423,2007-09-01,10.117,0.357,Achinsk,Russia,57.05N,90.00E
424,2012-11-01,-9.92,1.8,Achinsk,Russia,57.05N,90.00E
425,1850-05-01 00:00:00,21.972,1.915,Acuña,Mexico,29.74N,101.54W
426,1868-01-01 00:00:00,8.717,1.385,Acuña,Mexico,29.74N,101.54W
427,1868-04-01 00:00:00,20.243,1.07,Acuña,Mexico,29.74N,101.54W
428,1878-06-01 00:00:00,27.778,0.994,Acuña,Mexico,29.74N,101.54W
429,1899-02-01 00:00:00,6.356,0.835,Acuña,Mexico,29.74N,101.54W
430,1901-02-01,9.538,0.595,Acuña,Mexico,29.74N,101.54W
431,1912-01-01,8.205,1.047,Acuña,Mexico,29.74N,101.54W
432,1915-08-01,27.462,0.5,Acuña,Mexico,29.74N,101.54W
433,1922-06-01,25.84,0.421,Acuña,Mexico,29.74N,101.54W
434,1928-02-01,10.657,0.513,Acuña,Mexico,29.74N,101.54W
435,1935-05-01,23.167,0.17,Acuña,Mexico,29.74N,101.54W
436,1962-02-01,15.139,0.575,Acuña,Mexico,29.74N,101.54W
437,1988-12-01,9.932,0.4,Acuña,Mexico,29.74N,101.54W
438,1990-11-01,15.191,0.302,Acuña,Mexico,29.74N,101.54W
439,1997-03-01,16.505,0.323,Acuña,Mexico,29.74N,101.54W
440,1814-05-01 00:00:00,17.908,1.993,Adana,Turkey,36.17N,35.80E
441,1820-05-01 00:00:00,21.092,1.934,Adana,Turkey,36.17N,35.80E
442,1823-04-01 00:00:00,16.259,2.472,Adana,Turkey,36.17N,35.80E
443,1830-10-01 00:00:00,19.62,2.821,Adana,Turkey,36.17N,35.80E
444,1849-04-01 00:00:00,16.934,1.699,Adana,Turkey,36.17N,35.80E
445,1878-06-01 00:00:00,24.166,0.752,Adana,Turkey,36.17N,35.80E
446,1886-08-01 00:00:00,26.564,0.413,Adana,Turkey,36.17N,35.80E
447,1901-01-01,8.345,0.835,Adana,Turkey,36.17N,35.80E
448,1921-10-01,20.802,0.509,Adana,Turkey,36.17N,35.80E
449,1970-02-01,13.649,0.209,Adana,Turkey,36.17N,35.80E
450,1978-01-01,11.844,0.187,Adana,Turkey,36.17N,35.80E
451,2001-10-01,22.475,0.259,Adana,Turkey,36.17N,35.80E
452,1889-09-01 00:00:00,17.073,1.867,Addis Abeba,Ethiopia,8.84N,38.11E
453,1903-06-01,17.004,1.096,Addis Abeba,Ethiopia,8.84N,38.11E
454,1915-11-01,16.866,1.019,Addis Abeba,Ethiopia,8.84N,38.11E
455,1931-02-01,19.534,0.773,Addis Abeba,Ethiopia,8.84N,38.11E
456,1965-07-01,16.886,0.337,Addis Abeba,Ethiopia,8.84N,38.11E
457,1966-02-01,18.019,0.853,Addis Abeba,Ethiopia,8.84N,38.11E
458,2001-01-01,17.454,0.84,Addis Abeba,Ethiopia,8.84N,38.11E
459,1848-09-01 00:00:00,11.464,1.733,Adelaide,Australia,34.56S,138.16E
460,1848-11-01 00:00:00,16.934,1.818,Adelaide,Australia,34.56S,138.16E
461,1858-06-01 00:00:00,10.902,1.331,Adelaide,Australia,34.56S,138.16E
462,1859-05-01 00:00:00,12.469,1.413,Adelaide,Australia,34.56S,138.16E
463,1866-07-01 00:00:00,10.181,0.9,Adelaide,Australia,34.56S,138.16E
464,1889-10-01 00:00:00,16.391,0.546,Adelaide,Australia,34.56S,138.16E
465,1892-11-01 00:00:00,19.015,0.491,Adelaide,Australia,34.56S,138.16E
466,1921-01-01,22.98,0.493,Adelaide,Australia,34.56S,138.16E
467,1948-09-01,13.886,0.135,Adelaide,Australia,34.56S,138.16E
468,1969-10-01,15.935,0.236,Adelaide,Australia,34.56S,138.16E
469,1991-06-01,13.525,0.162,Adelaide,Australia,34.56S,138.16E
470,2011-07-01,10.985,0.22,Adelaide,Australia,34.56S,138.16E
471,1880-09-01 00:00:00,27.799,2.478,Aden,Yemen,13.66N,45.41E
472,1904-03-01,24.539,0.405,Aden,Yemen,13.66N,45.41E
473,1919-06-01,29.043,0.687,Aden,Yemen,13.66N,45.41E
474,1920-10-01,25.33,1.939,Aden,Yemen,13.66N,45.41E
475,1956-05-01,27.45,0.592,Aden,Yemen,13.66N,45.41E
476,1803-12-01 00:00:00,20.976,2.781,Adilabad,India,20.09N,78.48E
477,1843-06-01 00:00:00,31.057,1.306,Adilabad,India,20.09N,78.48E
478,1851-01-01 00:00:00,20.88,1.731,Adilabad,India,20.09N,78.48E
479,1876-06-01 00:00:00,32.681,0.645,Adilabad,India,20.09N,78.48E
480,1907-04-01,29.824,0.886,Adilabad,India,20.09N,78.48E
481,1909-10-01,26.325,0.561,Adilabad,India,20.09N,78.48E
482,1953-05-01,36.295,0.766,Adilabad,India,20.09N,78.48E
483,1955-05-01,34.765,0.396,Adilabad,India,20.09N,78.48E
484,1971-12-01,19.733,0.352,Adilabad,India,20.09N,78.48E
485,1989-05-01,35.889,0.277,Adilabad,India,20.09N,78.48E
486,2000-12-01,21.398,0.514,Adilabad,India,20.09N,78.48E
487,2004-08-01,27.008,0.481,Adilabad,India,20.09N,78.48E
488,2007-02-01,25.298,0.844,Adilabad,India,20.09N,78.48E
490,1875-02-01 00:00:00,25.272,1.099,Adiwerna,Indonesia,7.23S,109.46E
491,1892-01-01 00:00:00,25.311,0.729,Adiwerna,Indonesia,7.23S,109.46E
492,1894-05-01 00:00:00,25.433,0.735,Adiwerna,Indonesia,7.23S,109.46E
493,1905-07-01,25.193,0.783,Adiwerna,Indonesia,7.23S,109.46E
494,1913-05-01,25.766,0.347,Adiwerna,Indonesia,7.23S,109.46E
495,1925-02-01,25.434,0.387,Adiwerna,Indonesia,7.23S,109.46E
496,1934-04-01,26.002,0.209,Adiwerna,Indonesia,7.23S,109.46E
497,1937-06-01,25.84,0.415,Adiwerna,Indonesia,7.23S,109.46E
498,1949-03-01,26.439,0.567,Adiwerna,Indonesia,7.23S,109.46E
499,1994-06-01,25.845,0.556,Adiwerna,Indonesia,7.23S,109.46E
500,2005-05-01,27.691,0.191,Adiwerna,Indonesia,7.23S,109.46E
501,1815-11-01 00:00:00,22.544,2.32,Adoni,India,15.27N,77.50E
502,1819-10-01 00:00:00,25.044,2.056,Adoni,India,15.27N,77.50E
503,1833-11-01 00:00:00,23.914,2.717,Adoni,India,15.27N,77.50E
504,1843-09-01 00:00:00,26.06,0.943,Adoni,India,15.27N,77.50E
505,1855-05-01 00:00:00,32.178,1.3,Adoni,India,15.27N,77.50E
506,1856-08-01 00:00:00,25.208,2.192,Adoni,India,15.27N,77.50E
507,1867-02-01 00:00:00,26.179,1.173,Adoni,India,15.27N,77.50E
508,1871-10-01 00:00:00,25.947,0.903,Adoni,India,15.27N,77.50E
509,1930-07-01,27.735,0.392,Adoni,India,15.27N,77.50E
510,1969-07-01,27.375,0.352,Adoni,India,15.27N,77.50E
511,1986-09-01,28.02,0.285,Adoni,India,15.27N,77.50E
512,2001-12-01,23.624,0.376,Adoni,India,15.27N,77.50E
513,2002-10-01,27.356,0.257,Adoni,India,15.27N,77.50E
514,1753-04-01 00:00:00,10.199,4.603,Afyonkarahisar,Turkey,39.38N,31.21E
515,1782-02-01 00:00:00,-2.089,6.52,Afyonkarahisar,Turkey,39.38N,31.21E
516,1793-01-01 00:00:00,-2.035,3.641,Afyonkarahisar,Turkey,39.38N,31.21E
517,1795-04-01 00:00:00,11.214,2.426,Afyonkarahisar,Turkey,39.38N,31.21E
518,1813-07-01 00:00:00,20.491,3.206,Afyonkarahisar,Turkey,39.38N,31.21E
519,1836-10-01 00:00:00,13.39,4.023,Afyonkarahisar,Turkey,39.38N,31.21E
520,1845-12-01 00:00:00,2.829,2.631,Afyonkarahisar,Turkey,39.38N,31.21E
521,1846-09-01 00:00:00,18.145,1.488,Afyonkarahisar,Turkey,39.38N,31.21E
522,1865-05-01 00:00:00,13.5,1.563,Afyonkarahisar,Turkey,39.38N,31.21E
523,1867-03-01 00:00:00,4.676,1.292,Afyonkarahisar,Turkey,39.38N,31.21E
524,1880-06-01 00:00:00,19.05,0.259,Afyonkarahisar,Turkey,39.38N,31.21E
525,1889-08-01 00:00:00,21.456,0.896,Afyonkarahisar,Turkey,39.38N,31.21E
526,1893-09-01 00:00:00,17.385,0.548,Afyonkarahisar,Turkey,39.38N,31.21E
527,1898-05-01 00:00:00,14.08,0.482,Afyonkarahisar,Turkey,39.38N,31.21E
528,1929-04-01,9.622,1.083,Afyonkarahisar,Turkey,39.38N,31.21E
529,1942-11-01,7.236,0.195,Afyonkarahisar,Turkey,39.38N,31.21E
530,1966-11-01,11.959,0.283,Afyonkarahisar,Turkey,39.38N,31.21E
531,1978-05-01,15.39,0.208,Afyonkarahisar,Turkey,39.38N,31.21E
532,1997-02-01,0.506,0.196,Afyonkarahisar,Turkey,39.38N,31.21E
533,1800-02-01 00:00:00,14.521,3.858,Agadir,Morocco,29.74N,9.23W
534,1857-09-01 00:00:00,20.99,1.091,Agadir,Morocco,29.74N,9.23W
535,1865-06-01 00:00:00,21.479,1.029,Agadir,Morocco,29.74N,9.23W
536,1870-11-01 00:00:00,14.987,1.224,Agadir,Morocco,29.74N,9.23W
537,1911-10-01,19.152,0.978,Agadir,Morocco,29.74N,9.23W
538,1920-02-01,13.215,0.729,Agadir,Morocco,29.74N,9.23W
539,1921-04-01,16.845,0.908,Agadir,Morocco,29.74N,9.23W
540,1922-04-01,17.099,0.561,Agadir,Morocco,29.74N,9.23W
541,1953-10-01,18.191,0.337,Agadir,Morocco,29.74N,9.23W
542,1953-11-01,16.081,0.385,Agadir,Morocco,29.74N,9.23W
543,1979-05-01,20.023,0.593,Agadir,Morocco,29.74N,9.23W
544,1982-03-01,16.312,0.473,Agadir,Morocco,29.74N,9.23W
545,2004-06-01,22.42,0.626,Agadir,Morocco,29.74N,9.23W
546,1804-09-01 00:00:00,28.372,2.832,Agartala,India,23.31N,91.75E
547,1826-10-01 00:00:00,25.73,2.014,Agartala,India,23.31N,91.75E
548,1853-03-01 00:00:00,25.493,1.783,Agartala,India,23.31N,91.75E
549,1859-07-01 00:00:00,27.661,1.12,Agartala,India,23.31N,91.75E
550,1866-11-01 00:00:00,22.596,1.28,Agartala,India,23.31N,91.75E
551,1878-06-01 00:00:00,28.845,0.996,Agartala,India,23.31N,91.75E
552,1879-09-01 00:00:00,27.961,0.517,Agartala,India,23.31N,91.75E
553,1884-03-01 00:00:00,25.375,0.637,Agartala,India,23.31N,91.75E
554,1889-05-01 00:00:00,28.812,0.234,Agartala,India,23.31N,91.75E
555,1891-08-01 00:00:00,27.975,0.392,Agartala,India,23.31N,91.75E
556,1898-09-01 00:00:00,27.563,0.305,Agartala,India,23.31N,91.75E
557,1914-06-01,28.231,0.302,Agartala,India,23.31N,91.75E
558,1925-04-01,27.285,0.36,Agartala,India,23.31N,91.75E
559,1932-05-01,28.65,0.601,Agartala,India,23.31N,91.75E
560,1956-06-01,27.442,0.307,Agartala,India,23.31N,91.75E
561,1971-01-01,18.741,0.35,Agartala,India,23.31N,91.75E
562,1986-03-01,26.329,0.332,Agartala,India,23.31N,91.75E
563,1990-05-01,28.493,0.355,Agartala,India,23.31N,91.75E
564,2004-05-01,29.52,0.517,Agartala,India,23.31N,91.75E
565,2010-12-01,19.225,0.328,Agartala,India,23.31N,91.75E
566,1851-04-01 00:00:00,26.578,1.677,Agboville,Côte D'Ivoire,5.63N,4.84W
567,1859-07-01 00:00:00,24.167,1.243,Agboville,Côte D'Ivoire,5.63N,4.84W
569,1870-02-01 00:00:00,26.176,1.574,Agboville,Côte D'Ivoire,5.63N,4.84W
570,1882-03-01 00:00:00,27.935,1.091,Agboville,Côte D'Ivoire,5.63N,4.84W
571,1887-03-01 00:00:00,26.442,1.33,Agboville,Côte D'Ivoire,5.63N,4.84W
572,1887-05-01 00:00:00,25.514,1.315,Agboville,Côte D'Ivoire,5.63N,4.84W
573,1915-11-01,26.247,1.021,Agboville,Côte D'Ivoire,5.63N,4.84W
574,1918-06-01,25.465,0.925,Agboville,Côte D'Ivoire,5.63N,4.84W
575,1918-09-01,25.701,0.763,Agboville,Côte D'Ivoire,5.63N,4.84W
576,1922-05-01,26.655,0.704,Agboville,Côte D'Ivoire,5.63N,4.84W
577,1928-08-01,24.412,0.489,Agboville,Côte D'Ivoire,5.63N,4.84W
578,1946-08-01,23.714,0.399,Agboville,Côte D'Ivoire,5.63N,4.84W
579,1971-08-01,24.199,0.343,Agboville,Côte D'Ivoire,5.63N,4.84W
580,1977-12-01,25.679,0.226,Agboville,Côte D'Ivoire,5.63N,4.84W
581,1989-05-01,27.717,0.134,Agboville,Côte D'Ivoire,5.63N,4.84W
582,2002-03-01,28.288,0.427,Agboville,Côte D'Ivoire,5.63N,4.84W
583,2009-01-01,26.714,0.484,Agboville,Côte D'Ivoire,5.63N,4.84W
584,1859-04-01 00:00:00,11.553,1.686,Ageo,Japan,36.17N,139.23E
585,1883-10-01 00:00:00,14.996,0.478,Ageo,Japan,36.17N,139.23E
586,1906-02-01,0.671,0.392,Ageo,Japan,36.17N,139.23E
587,1932-01-01,3.581,0.435,Ageo,Japan,36.17N,139.23E
588,1972-03-01,6.666,0.17,Ageo,Japan,36.17N,139.23E
589,1973-07-01,24.812,0.224,Ageo,Japan,36.17N,139.23E
590,1983-12-01,2.615,0.327,Ageo,Japan,36.17N,139.23E
591,1796-06-01 00:00:00,34.32,3.098,Agra,India,26.52N,78.81E
592,1803-01-01 00:00:00,13.164,2.155,Agra,India,26.52N,78.81E
593,1870-03-01 00:00:00,23.366,1.751,Agra,India,26.52N,78.81E
594,1874-10-01 00:00:00,25.98,1.542,Agra,India,26.52N,78.81E
595,1878-08-01 00:00:00,29.731,0.844,Agra,India,26.52N,78.81E
596,1890-09-01 00:00:00,28.328,0.542,Agra,India,26.52N,78.81E
597,1897-04-01 00:00:00,30.204,0.579,Agra,India,26.52N,78.81E
598,1899-11-01 00:00:00,21.045,0.368,Agra,India,26.52N,78.81E
599,1919-05-01,33.483,0.274,Agra,India,26.52N,78.81E
600,1919-11-01,19.508,0.297,Agra,India,26.52N,78.81E
601,1922-07-01,30.142,0.306,Agra,India,26.52N,78.81E
602,1930-05-01,34.058,0.192,Agra,India,26.52N,78.81E
603,1938-11-01,18.743,0.366,Agra,India,26.52N,78.81E
604,1950-04-01,28.597,0.701,Agra,India,26.52N,78.81E
605,1958-06-01,36.102,0.54,Agra,India,26.52N,78.81E
606,1972-09-01,27.931,0.341,Agra,India,26.52N,78.81E
607,1990-06-01,34.318,0.627,Agra,India,26.52N,78.81E
608,1992-07-01,31.317,0.575,Agra,India,26.52N,78.81E
609,2004-09-01,29.917,0.22,Agra,India,26.52N,78.81E
610,1840-10-01 00:00:00,16.507,1.705,Aguascalientes,Mexico,21.70N,102.98W
611,1874-10-01 00:00:00,17.731,1.696,Aguascalientes,Mexico,21.70N,102.98W
612,1882-04-01 00:00:00,19.668,0.843,Aguascalientes,Mexico,21.70N,102.98W
613,1890-01-01 00:00:00,13.752,1.199,Aguascalientes,Mexico,21.70N,102.98W
614,1903-04-01,19.841,0.952,Aguascalientes,Mexico,21.70N,102.98W
615,1904-05-01,20.937,0.576,Aguascalientes,Mexico,21.70N,102.98W
616,1929-11-01,15.473,0.728,Aguascalientes,Mexico,21.70N,102.98W
617,1930-08-01,20.618,0.297,Aguascalientes,Mexico,21.70N,102.98W
618,1936-05-01,21.656,0.483,Aguascalientes,Mexico,21.70N,102.98W
619,1946-12-01,14.321,0.369,Aguascalientes,Mexico,21.70N,102.98W
620,1980-09-01,20.429,0.181,Aguascalientes,Mexico,21.70N,102.98W
621,1983-11-01,16.013,0.248,Aguascalientes,Mexico,21.70N,102.98W
622,1987-01-01,12.767,0.363,Aguascalientes,Mexico,21.70N,102.98W
623,2006-09-01,19.915,0.251,Aguascalientes,Mexico,21.70N,102.98W
624,1805-06-01 00:00:00,32.649,2.246,Ahmadabad,India,23.31N,72.52E
625,1813-08-01 00:00:00,26.616,1.346,Ahmadabad,India,23.31N,72.52E
626,1825-12-01 00:00:00,20.257,1.554,Ahmadabad,India,23.31N,72.52E
627,1833-09-01 00:00:00,26.803,1.472,Ahmadabad,India,23.31N,72.52E
628,1839-10-01 00:00:00,26.728,1.848,Ahmadabad,India,23.31N,72.52E
629,1846-12-01 00:00:00,20.701,1.67,Ahmadabad,India,23.31N,72.52E
630,1849-09-01 00:00:00,26.707,1.319,Ahmadabad,India,23.31N,72.52E
631,1850-03-01 00:00:00,25.864,2.801,Ahmadabad,India,23.31N,72.52E
633,1872-12-01 00:00:00,19.765,1.811,Ahmadabad,India,23.31N,72.52E
634,1891-12-01 00:00:00,20.766,0.828,Ahmadabad,India,23.31N,72.52E
635,1899-12-01 00:00:00,22.583,0.343,Ahmadabad,India,23.31N,72.52E
636,1926-08-01,27.725,0.503,Ahmadabad,India,23.31N,72.52E
637,1936-08-01,27.524,0.508,Ahmadabad,India,23.31N,72.52E
638,1940-01-01,20.331,0.292,Ahmadabad,India,23.31N,72.52E
639,1946-09-01,27.584,0.153,Ahmadabad,India,23.31N,72.52E
640,1949-09-01,28.454,0.318,Ahmadabad,India,23.31N,72.52E
641,1974-03-01,28.034,0.489,Ahmadabad,India,23.31N,72.52E
642,1974-09-01,29.744,0.27,Ahmadabad,India,23.31N,72.52E
643,1989-06-01,31.34,0.362,Ahmadabad,India,23.31N,72.52E
644,1832-07-01 00:00:00,24.97,2.33,Ahmadnagar,India,18.48N,74.37E
645,1842-04-01 00:00:00,28.661,1.635,Ahmadnagar,India,18.48N,74.37E
646,1843-11-01 00:00:00,21.343,0.933,Ahmadnagar,India,18.48N,74.37E
647,1867-12-01 00:00:00,20.905,1.587,Ahmadnagar,India,18.48N,74.37E
648,1874-09-01 00:00:00,24.257,1.232,Ahmadnagar,India,18.48N,74.37E
649,1878-05-01 00:00:00,29.71,0.498,Ahmadnagar,India,18.48N,74.37E
650,1888-10-01 00:00:00,24.889,0.665,Ahmadnagar,India,18.48N,74.37E
651,1901-04-01,29.336,0.943,Ahmadnagar,India,18.48N,74.37E
652,1921-06-01,27.275,0.447,Ahmadnagar,India,18.48N,74.37E
653,1921-08-01,24.127,0.751,Ahmadnagar,India,18.48N,74.37E
654,1926-11-01,21.978,0.368,Ahmadnagar,India,18.48N,74.37E
655,1927-05-01,29.877,0.357,Ahmadnagar,India,18.48N,74.37E
656,1947-05-01,30.286,0.566,Ahmadnagar,India,18.48N,74.37E
657,1950-02-01,21.538,0.343,Ahmadnagar,India,18.48N,74.37E
658,1966-06-01,27.875,0.686,Ahmadnagar,India,18.48N,74.37E
659,1972-07-01,25.281,0.322,Ahmadnagar,India,18.48N,74.37E
660,1975-08-01,24.222,0.516,Ahmadnagar,India,18.48N,74.37E
661,1976-08-01,24.37,0.143,Ahmadnagar,India,18.48N,74.37E
662,1993-12-01,19.969,1.039,Ahmadnagar,India,18.48N,74.37E
663,2006-05-01,30.375,0.491,Ahmadnagar,India,18.48N,74.37E
664,1816-04-01 00:00:00,26.87,3.403,Ahmadpur East,Pakistan,29.74N,72.00E
665,1823-05-01 00:00:00,32.687,2.071,Ahmadpur East,Pakistan,29.74N,72.00E
667,1857-11-01 00:00:00,19.107,1.895,Ahmadpur East,Pakistan,29.74N,72.00E
668,1901-10-01,27.75,0.402,Ahmadpur East,Pakistan,29.74N,72.00E
669,1903-10-01,26.906,0.656,Ahmadpur East,Pakistan,29.74N,72.00E
670,1903-12-01,13.673,0.62,Ahmadpur East,Pakistan,29.74N,72.00E
671,1905-12-01,14.574,0.536,Ahmadpur East,Pakistan,29.74N,72.00E
672,1925-05-01,32.892,0.791,Ahmadpur East,Pakistan,29.74N,72.00E
673,1957-01-01,12.255,0.278,Ahmadpur East,Pakistan,29.74N,72.00E
674,1972-06-01,35.972,0.212,Ahmadpur East,Pakistan,29.74N,72.00E
675,1820-04-01 00:00:00,24.238,1.824,Ahvaz,Iran,31.35N,49.01E
678,1838-09-01 00:00:00,31.292,1.611,Ahvaz,Iran,31.35N,49.01E
679,1854-02-01 00:00:00,12.477,1.917,Ahvaz,Iran,31.35N,49.01E
680,1898-12-01 00:00:00,11.473,1.139,Ahvaz,Iran,31.35N,49.01E
681,1908-04-01,23.331,1.438,Ahvaz,Iran,31.35N,49.01E
682,1941-05-01,32.035,0.801,Ahvaz,Iran,31.35N,49.01E
683,1942-03-01,19.054,0.567,Ahvaz,Iran,31.35N,49.01E
684,1963-12-01,11.662,0.314,Ahvaz,Iran,31.35N,49.01E
685,1983-12-01,14.464,0.585,Ahvaz,Iran,31.35N,49.01E
686,2010-09-01,34.906,0.376,Ahvaz,Iran,31.35N,49.01E
687,1782-11-01 00:00:00,3.988,8.806,Aix En Provence,France,44.20N,4.47E
688,1786-11-01 00:00:00,5.803,6.329,Aix En Provence,France,44.20N,4.47E
689,1788-03-01 00:00:00,8.795,4.019,Aix En Provence,France,44.20N,4.47E
690,1800-07-01 00:00:00,21.781,1.03,Aix En Provence,France,44.20N,4.47E
691,1822-09-01 00:00:00,17.477,2.408,Aix En Provence,France,44.20N,4.47E
692,1830-01-01 00:00:00,-1.782,3.952,Aix En Provence,France,44.20N,4.47E
693,1847-02-01 00:00:00,2.682,1.134,Aix En Provence,France,44.20N,4.47E
694,1848-03-01 00:00:00,6.382,0.915,Aix En Provence,France,44.20N,4.47E
695,1855-02-01 00:00:00,3.566,2.345,Aix En Provence,France,44.20N,4.47E
696,1858-05-01 00:00:00,12.744,1.305,Aix En Provence,France,44.20N,4.47E
697,1864-09-01 00:00:00,16.386,1.332,Aix En Provence,France,44.20N,4.47E
698,1865-12-01 00:00:00,2.505,1.43,Aix En Provence,France,44.20N,4.47E
699,1874-10-01 00:00:00,12.196,0.594,Aix En Provence,France,44.20N,4.47E
700,1892-02-01 00:00:00,4.598,0.463,Aix En Provence,France,44.20N,4.47E
701,1892-05-01 00:00:00,14.008,0.627,Aix En Provence,France,44.20N,4.47E
702,1914-06-01,16.565,0.361,Aix En Provence,France,44.20N,4.47E
703,1925-04-01,9.819,0.25,Aix En Provence,France,44.20N,4.47E
