CountryName,CountryCode,Year,Food production index (2004-2006 = 100)
American Samoa,ASM,1975,67.28
Angola,AGO,1975,36.92
Antigua and Barbuda,ATG,1975,60.98
Argentina,ARG,1975,48.58
Armenia,ARM,1975,100.87
Australia,AUS,1975,61.69
Austria,AUT,1975,84.1
Azerbaijan,AZE,1975,103.41
"Bahamas, The",BHS,1975,70.69
Bahrain,BHR,1975,96.44
Bangladesh,BGD,1975,47.8
Barbados,BRB,1975,98.5
Belarus,BLR,1975,99.05
Belgium,BEL,1975,99.17
Belize,BLZ,1975,27.76
Benin,BEN,1975,26.07
Bermuda,BMU,1975,89.79
Bhutan,BTN,1975,45.43
Bolivia,BOL,1975,39.05
Bosnia and Herzegovina,BIH,1975,95.5
Botswana,BWA,1975,81.8
Brazil,BRA,1975,28.04
Brunei Darussalam,BRN,1975,30.26
Bulgaria,BGR,1975,161.12
Burkina Faso,BFA,1975,29.89
Burundi,BDI,1975,81.56
Cabo Verde,CPV,1975,21.77
Cambodia,KHM,1975,25.14
Cameroon,CMR,1975,44.65
Canada,CAN,1975,50.44
Cayman Islands,CYM,1975,235.62
Central African Republic,CAF,1975,45.24
Chad,TCD,1975,41.53
Chile,CHL,1975,34.99
China,CHN,1975,23.06
Colombia,COL,1975,44.92
Comoros,COM,1975,56.72
"Congo, Dem. Rep.",ZAR,1975,79.21
"Congo, Rep.",COG,1975,48.34
Costa Rica,CRI,1975,36.53
Cote d'Ivoire,CIV,1975,38.4
Croatia,HRV,1975,96.69
Cuba,CUB,1975,106.26
Cyprus,CYP,1975,64.56
Czech Republic,CZE,1975,98.37
Denmark,DNK,1975,69.83
Djibouti,DJI,1975,24.03
Dominica,DMA,1975,104.7
Dominican Republic,DOM,1975,60.46
Ecuador,ECU,1975,35.58
"Egypt, Arab Rep.",EGY,1975,29
El Salvador,SLV,1975,63.58
Equatorial Guinea,GNQ,1975,58.57
Eritrea,ERI,1975,107.39
Estonia,EST,1975,104.89
Ethiopia,ETH,1975,102.71
Faeroe Islands,FRO,1975,95.64
Fiji,FJI,1975,63.24
Finland,FIN,1975,97.29
France,FRA,1975,85.36
French Polynesia,PYF,1975,104.9
Gabon,GAB,1975,58.1
"Gambia, The",GMB,1975,79.89
Georgia,GEO,1975,119.32
Germany,DEU,1975,89.74
Ghana,GHA,1975,37.3
Greece,GRC,1975,83.58
Greenland,GRL,1975,58.83
Grenada,GRD,1975,138.25
Guam,GUM,1975,66.3
Guatemala,GTM,1975,34.33
Guinea,GIN,1975,43.94
Guinea-Bissau,GNB,1975,36.63
Guyana,GUY,1975,79.81
Haiti,HTI,1975,90.24
Honduras,HND,1975,40.71
"Hong Kong SAR, China",HKG,1975,163.5
Hungary,HUN,1975,101.32
Iceland,ISL,1975,103.77
India,IND,1975,43.46
Indonesia,IDN,1975,31.18
"Iran, Islamic Rep.",IRN,1975,25.22
Iraq,IRQ,1975,66.01
Ireland,IRL,1975,75.73
Israel,ISR,1975,52.31
Italy,ITA,1975,90.09
Jamaica,JAM,1975,74.71
Japan,JPN,1975,99.84
Jordan,JOR,1975,18.91
Kazakhstan,KAZ,1975,99.57
Kenya,KEN,1975,35.64
Kiribati,KIR,1975,41.25
"Korea, Dem. Rep.",PRK,1975,61.34
"Korea, Rep.",KOR,1975,45.86
Kuwait,KWT,1975,17.23
Kyrgyz Republic,KGZ,1975,98.38
Lao PDR,LAO,1975,26.12
Latvia,LVA,1975,104.17
Lebanon,LBN,1975,41.25
Lesotho,LSO,1975,81.24
Liberia,LBR,1975,70.14
Libya,LBY,1975,47.66
Liechtenstein,LIE,1975,46.84
Lithuania,LTU,1975,105.36
Luxembourg,LUX,1975,98.94
"Macao SAR, China",MAC,1975,59.31
Madagascar,MDG,1975,67.17
Malawi,MWI,1975,37.95
Malaysia,MYS,1975,20.14
Maldives,MDV,1975,87.02
Mali,MLI,1975,39.19
Malta,MLT,1975,63.82
Marshall Islands,MHL,1975,96.71
Mauritania,MRT,1975,50.34
Mauritius,MUS,1975,65.93
Mexico,MEX,1975,42.99
"Micronesia, Fed. Sts.",FSM,1975,100.87
Moldova,MDA,1975,105.82
Mongolia,MNG,1975,127.53
Morocco,MAR,1975,36
Mozambique,MOZ,1975,66.3
Myanmar,MMR,1975,28.88
Namibia,NAM,1975,72.32
Nepal,NPL,1975,38.29
Netherlands,NLD,1975,73.45
New Caledonia,NCL,1975,72.56
New Zealand,NZL,1975,53.99
Nicaragua,NIC,1975,62.43
Niger,NER,1975,28.32
Nigeria,NGA,1975,29.25
Norway,NOR,1975,88.8
Oman,OMN,1975,18.16
Pakistan,PAK,1975,33.31
Panama,PAN,1975,75.01
Papua New Guinea,PNG,1975,51.02
Paraguay,PRY,1975,28.59
Peru,PER,1975,41.77
Philippines,PHL,1975,44.97
Poland,POL,1975,98.62
Portugal,PRT,1975,79.27
Puerto Rico,PRI,1975,139.73
Qatar,QAT,1975,10.94
Romania,ROM,1975,89.14
Russian Federation,RUS,1975,99.63
Rwanda,RWA,1975,50.35
Samoa,WSM,1975,96.64
Sao Tome and Principe,STP,1975,62.91
Saudi Arabia,SAU,1975,21.47
Senegal,SEN,1975,89.69
Seychelles,SYC,1975,130.06
Sierra Leone,SLE,1975,49.28
Singapore,SGP,1975,968
Solomon Islands,SLB,1975,41.75
Somalia,SOM,1975,67.98
South Africa,ZAF,1975,62.35
Spain,ESP,1975,61.29
Sri Lanka,LKA,1975,63.12
St. Kitts and Nevis,KNA,1975,155.44
St. Lucia,LCA,1975,161.51
St. Vincent and the Grenadines,VCT,1975,77.07
Sudan,SDN,1975,34.14
Suriname,SUR,1975,95.84
Swaziland,SWZ,1975,60.01
Sweden,SWE,1975,96.84
Switzerland,CHE,1975,95.44
Syrian Arab Republic,SYR,1975,28.7
Tanzania,TZA,1975,41.87
Thailand,THA,1975,45.71
Timor-Leste,TMP,1975,100.62
Togo,TGO,1975,47.93
Tonga,TON,1975,134.23
Trinidad and Tobago,TTO,1975,106.1
Tunisia,TUN,1975,52.96
Turkey,TUR,1975,52.27
Tuvalu,TUV,1975,47.74
Uganda,UGA,1975,64.36
United Arab Emirates,ARE,1975,7.6
United Kingdom,GBR,1975,86.78
United States,USA,1975,64.13
Uruguay,URY,1975,53.98
Vanuatu,VUT,1975,80.56
"Venezuela, RB",VEN,1975,46.71
Vietnam,VNM,1975,24.04
Virgin Islands (U.S.),VIR,1975,120.14
West Bank and Gaza,WBG,1975,107.24
"Yemen, Rep.",YEM,1975,39.14
Zambia,ZMB,1975,57.64
Zimbabwe,ZWE,1975,74.84
Arab World,ARB,1976,35.7663044
Caribbean small states,CSS,1976,79.9865723
East Asia & Pacific (all income levels),EAS,1976,31.27574767
East Asia & Pacific (developing only),EAP,1976,26.34511695
Euro area,EMU,1976,80.31794972
European Union,EUU,1976,84.9556705
Fragile and conflict affected situations,FCS,1976,47.28876735
Heavily indebted poor countries (HIPC),HPC,1976,49.51732382
High income,HIC,1976,71.26464334
High income: nonOECD,NOC,1976,53.67312585
High income: OECD,OEC,1976,73.21952952
Latin America & Caribbean (all income levels),LCN,1976,41.03281063
Latin America & Caribbean (developing only),LAC,1976,38.00673356
Least developed countries: UN classification,LDC,1976,46.23069901
Low & middle income,LMY,1976,35.19675613
Low income,LIC,1976,53.31190221
Lower middle income,LMC,1976,38.38084575
Middle East & North Africa (all income levels),MEA,1976,33.24953704
Middle East & North Africa (developing only),MNA,1976,33.44201145
Middle income,MIC,1976,34.22738641
North America,NAC,1976,65.01226966
OECD members,OED,1976,70.67701296
Other small states,OSS,1976,69.05655576
Pacific island small states,PSS,1976,69.25915922
Small states,SST,1976,72.71617437
South Asia,SAS,1976,42.78308353
Sub-Saharan Africa (all income levels),SSF,1976,43.87547063
Sub-Saharan Africa (developing only),SSA,1976,43.87076492
Upper middle income,UMC,1976,31.70692728
World,WLD,1976,46.75904552
Afghanistan,AFG,1976,83.72
Albania,ALB,1976,51.48
Algeria,DZA,1976,37.02
American Samoa,ASM,1976,65.86
Angola,AGO,1976,36.54
Antigua and Barbuda,ATG,1976,62.33
Argentina,ARG,1976,53.76
Armenia,ARM,1976,111.04
Australia,AUS,1976,65.7
Austria,AUT,1976,84
Azerbaijan,AZE,1976,106.85
"Bahamas, The",BHS,1976,79.4
Bahrain,BHR,1976,122.01
Bangladesh,BGD,1976,45.65
Barbados,BRB,1976,104.69
Belarus,BLR,1976,106.4
Belgium,BEL,1976,97.25
Belize,BLZ,1976,26.33
Benin,BEN,1976,30.53
Bermuda,BMU,1976,89.79
Bhutan,BTN,1976,46.51
Bolivia,BOL,1976,40.22
Bosnia and Herzegovina,BIH,1976,104.92
Botswana,BWA,1976,91.4
Brazil,BRA,1976,30.92
Brunei Darussalam,BRN,1976,29.46
Bulgaria,BGR,1976,175.83
Burkina Faso,BFA,1976,26.93
Burundi,BDI,1976,83.25
Cabo Verde,CPV,1976,24.48
Cambodia,KHM,1976,24.6
Cameroon,CMR,1976,43.13
Canada,CAN,1976,56.51
Cayman Islands,CYM,1976,237.5
Central African Republic,CAF,1976,45.39
Chad,TCD,1976,42.97
Chile,CHL,1976,34.52
China,CHN,1976,22.93
Colombia,COL,1976,47.7
Comoros,COM,1976,56.57
"Congo, Dem. Rep.",ZAR,1976,80.06
"Congo, Rep.",COG,1976,49.12
Costa Rica,CRI,1976,37.74
Cote d'Ivoire,CIV,1976,37.71
Croatia,HRV,1976,104.57
Cuba,CUB,1976,112.18
Cyprus,CYP,1976,70.69
Czech Republic,CZE,1976,94.86
Denmark,DNK,1976,69.7
Djibouti,DJI,1976,26.97
Dominica,DMA,1976,117.32
Dominican Republic,DOM,1976,66.17
Ecuador,ECU,1976,36.09
"Egypt, Arab Rep.",EGY,1976,29.92
El Salvador,SLV,1976,64.37
Equatorial Guinea,GNQ,1976,48.19
Eritrea,ERI,1976,107.18
Estonia,EST,1976,101.89
Ethiopia,ETH,1976,104.32
Faeroe Islands,FRO,1976,98.71
Fiji,FJI,1976,65.2
Finland,FIN,1976,102.58
France,FRA,1976,85.41
French Polynesia,PYF,1976,97.84
Gabon,GAB,1976,60.05
"Gambia, The",GMB,1976,78.37
Georgia,GEO,1976,77.76
Germany,DEU,1976,89.37
Ghana,GHA,1976,32.89
Greece,GRC,1976,78.02
Greenland,GRL,1976,34.74
Grenada,GRD,1976,157.06
Guam,GUM,1976,55.88
Guatemala,GTM,1976,36.65
Guinea,GIN,1976,45.74
Guinea-Bissau,GNB,1976,40.92
Guyana,GUY,1976,74.63
Haiti,HTI,1976,92.69
Honduras,HND,1976,47.5
"Hong Kong SAR, China",HKG,1976,172.85
Hungary,HUN,1976,98.07
Iceland,ISL,1976,102.39
India,IND,1976,43.07
Indonesia,IDN,1976,30.86
"Iran, Islamic Rep.",IRN,1976,27.55
Iraq,IRQ,1976,74.79
Ireland,IRL,1976,68.61
Israel,ISR,1976,54.92
Italy,ITA,1976,86.53
Jamaica,JAM,1976,77
Japan,JPN,1976,97.31
Jordan,JOR,1976,18.04
Kazakhstan,KAZ,1976,108.09
Kenya,KEN,1976,38.36
Kiribati,KIR,1976,52.7
"Korea, Dem. Rep.",PRK,1976,64.19
"Korea, Rep.",KOR,1976,51.26
Kuwait,KWT,1976,19.73
Kyrgyz Republic,KGZ,1976,100.23
Lao PDR,LAO,1976,22.02
Latvia,LVA,1976,104
Lebanon,LBN,1976,36.34
Lesotho,LSO,1976,68.91
Liberia,LBR,1976,73.76
Libya,LBY,1976,51.81
Liechtenstein,LIE,1976,49.78
Lithuania,LTU,1976,94.94
Luxembourg,LUX,1976,101.38
"Macao SAR, China",MAC,1976,59.59
Madagascar,MDG,1976,68.46
Malawi,MWI,1976,40.68
Malaysia,MYS,1976,21.26
Maldives,MDV,1976,84.28
Mali,MLI,1976,40.46
Malta,MLT,1976,66.52
Marshall Islands,MHL,1976,119.34
Mauritania,MRT,1976,55.07
Mauritius,MUS,1976,93.68
Mexico,MEX,1976,43.55
"Micronesia, Fed. Sts.",FSM,1976,100.3
Moldova,MDA,1976,92.5
Mongolia,MNG,1976,119.75
Montenegro,MNE,1976,100
Morocco,MAR,1976,39.72
Mozambique,MOZ,1976,62.81
Myanmar,MMR,1976,29.35
Namibia,NAM,1976,79.57
Nepal,NPL,1976,37.63
Netherlands,NLD,1976,75.07
New Caledonia,NCL,1976,64.31
New Zealand,NZL,1976,60.02
Nicaragua,NIC,1976,65.25
Niger,NER,1976,33.55
Nigeria,NGA,1976,27.89
Norway,NOR,1976,91.06
Oman,OMN,1976,19.71
Pakistan,PAK,1976,34.86
Panama,PAN,1976,76.29
Papua New Guinea,PNG,1976,52.41
Paraguay,PRY,1976,30.45
Peru,PER,1976,41.94
Philippines,PHL,1976,48.58
Poland,POL,1976,102.93
Portugal,PRT,1976,75.63
Puerto Rico,PRI,1976,146.15
Qatar,QAT,1976,10.48
Romania,ROM,1976,106.55
Russian Federation,RUS,1976,103.03
Rwanda,RWA,1976,53.3
Samoa,WSM,1976,96.03
Sao Tome and Principe,STP,1976,60.12
Saudi Arabia,SAU,1976,18.28
Senegal,SEN,1976,80.09
Seychelles,SYC,1976,130.3
Sierra Leone,SLE,1976,49.62
Singapore,SGP,1976,1065.83
Solomon Islands,SLB,1976,44.22
Somalia,SOM,1976,68.85
South Africa,ZAF,1976,62.29
Spain,ESP,1976,60.71
Sri Lanka,LKA,1976,64.24
St. Kitts and Nevis,KNA,1976,213.62
St. Lucia,LCA,1976,172.93
St. Vincent and the Grenadines,VCT,1976,88.72
Sudan,SDN,1976,35.26
Suriname,SUR,1976,92.17
Swaziland,SWZ,1976,61.91
Sweden,SWE,1976,101.82
Switzerland,CHE,1976,95.86
Syrian Arab Republic,SYR,1976,32.69
Tanzania,TZA,1976,43.36
Thailand,THA,1976,49.33
Timor-Leste,TMP,1976,91.88
Togo,TGO,1976,46.15
Tonga,TON,1976,133.68
Trinidad and Tobago,TTO,1976,116.87
Tunisia,TUN,1976,43.23
Turkey,TUR,1976,55.61
Tuvalu,TUV,1976,40.07
Uganda,UGA,1976,61.4
United Arab Emirates,ARE,1976,7.02
United Kingdom,GBR,1976,85.26
United States,USA,1976,66.06
Uruguay,URY,1976,60.04
Vanuatu,VUT,1976,86.14
"Venezuela, RB",VEN,1976,45.56
Vietnam,VNM,1976,27.21
Virgin Islands (U.S.),VIR,1976,121.77
West Bank and Gaza,WBG,1976,95.27
"Yemen, Rep.",YEM,1976,38.16
Zambia,ZMB,1976,65.36
Zimbabwe,ZWE,1976,81.58
Arab World,ARB,1977,35.10735066
Caribbean small states,CSS,1977,81.86726617
East Asia & Pacific (all income levels),EAS,1977,31.93447426
East Asia & Pacific (developing only),EAP,1977,26.73342204
Euro area,EMU,1977,80.16482043
European Union,EUU,1977,85.12607682
Fragile and conflict affected situations,FCS,1977,47.20371238
Heavily indebted poor countries (HIPC),HPC,1977,49.49458271
High income,HIC,1977,72.59596392
High income: nonOECD,NOC,1977,54.17435413
High income: OECD,OEC,1977,74.64309548
Latin America & Caribbean (all income levels),LCN,1977,42.44661503
Latin America & Caribbean (developing only),LAC,1977,39.82018318
Least developed countries: UN classification,LDC,1977,46.78659168
Low & middle income,LMY,1977,36.15929932
Low income,LIC,1977,53.70080861
Lower middle income,LMC,1977,40.10647425
Middle East & North Africa (all income levels),MEA,1977,32.38567638
Middle East & North Africa (developing only),MNA,1977,32.27221352
Middle income,MIC,1977,35.22062581
North America,NAC,1977,67.07707463
OECD members,OED,1977,72.1364088
Other small states,OSS,1977,67.45539343
Pacific island small states,PSS,1977,74.93265861
Small states,SST,1977,73.09833073
South Asia,SAS,1977,45.78930278
Sub-Saharan Africa (all income levels),SSF,1977,44.35528796
Sub-Saharan Africa (developing only),SSA,1977,44.35099894
Upper middle income,UMC,1977,32.25572828
World,WLD,1977,47.83980775
Afghanistan,AFG,1977,74.83
Albania,ALB,1977,54.12
Algeria,DZA,1977,30.58
American Samoa,ASM,1977,64.77
Angola,AGO,1977,35.59
Antigua and Barbuda,ATG,1977,65.22
Argentina,ARG,1977,53.6
Armenia,ARM,1977,121.62
Australia,AUS,1977,64.86
Austria,AUT,1977,82.95
Azerbaijan,AZE,1977,106.48
"Bahamas, The",BHS,1977,67.97
Bahrain,BHR,1977,149.04
Bangladesh,BGD,1977,48.75
Barbados,BRB,1977,116.66
Belarus,BLR,1977,106.72
Belgium,BEL,1977,98.49
Belize,BLZ,1977,32.44
Benin,BEN,1977,29.52
Bermuda,BMU,1977,85.42
Bhutan,BTN,1977,47.55
Bolivia,BOL,1977,39.75
Bosnia and Herzegovina,BIH,1977,99.48
Botswana,BWA,1977,87.27
Brazil,BRA,1977,32.29
Brunei Darussalam,BRN,1977,28.56
Bulgaria,BGR,1977,162.98
Burkina Faso,BFA,1977,27.75
Burundi,BDI,1977,85.39
Cabo Verde,CPV,1977,24.69
Cambodia,KHM,1977,22.85
Cameroon,CMR,1977,44.28
Canada,CAN,1977,56.21
Cayman Islands,CYM,1977,238.05
Central African Republic,CAF,1977,46.67
Chad,TCD,1977,44.15
Chile,CHL,1977,37.17
China,CHN,1977,23.19
Colombia,COL,1977,47.64
Comoros,COM,1977,59.97
"Congo, Dem. Rep.",ZAR,1977,80.83
"Congo, Rep.",COG,1977,49.36
Costa Rica,CRI,1977,38.32
Cote d'Ivoire,CIV,1977,38.71
Croatia,HRV,1977,107.05
Cuba,CUB,1977,121.64
Cyprus,CYP,1977,71.52
Czech Republic,CZE,1977,95.72
Denmark,DNK,1977,75.69
Djibouti,DJI,1977,26.4
Dominica,DMA,1977,116.03
Dominican Republic,DOM,1977,66.57
Ecuador,ECU,1977,37.17
"Egypt, Arab Rep.",EGY,1977,29.13
El Salvador,SLV,1977,64.57
Equatorial Guinea,GNQ,1977,48.55
Eritrea,ERI,1977,125.56
Estonia,EST,1977,106.77
Ethiopia,ETH,1977,103.63
Faeroe Islands,FRO,1977,97.31
Fiji,FJI,1977,73.92
Finland,FIN,1977,95.85
France,FRA,1977,81.93
French Polynesia,PYF,1977,86.5
Gabon,GAB,1977,64.61
"Gambia, The",GMB,1977,61.73
Georgia,GEO,1977,88.35
Germany,DEU,1977,92.98
Ghana,GHA,1977,29.29
Greece,GRC,1977,78.58
Greenland,GRL,1977,58.39
Grenada,GRD,1977,154.17
Guam,GUM,1977,66.24
Guatemala,GTM,1977,37.89
Guinea,GIN,1977,46.19
Guinea-Bissau,GNB,1977,38.75
Guyana,GUY,1977,80.32
Haiti,HTI,1977,90.66
Honduras,HND,1977,51.71
"Hong Kong SAR, China",HKG,1977,194.43
Hungary,HUN,1977,107.32
Iceland,ISL,1977,103.76
India,IND,1977,46.62
Indonesia,IDN,1977,32.25
"Iran, Islamic Rep.",IRN,1977,27.62
Iraq,IRQ,1977,75.97
Ireland,IRL,1977,77.33
Israel,ISR,1977,56.1
Italy,ITA,1977,88.62
Jamaica,JAM,1977,77.17
Japan,JPN,1977,105.67
Jordan,JOR,1977,20.26
Kazakhstan,KAZ,1977,119.55
Kenya,KEN,1977,41.7
Kiribati,KIR,1977,53.38
"Korea, Dem. Rep.",PRK,1977,68.03
"Korea, Rep.",KOR,1977,55.33
Kuwait,KWT,1977,21.24
Kyrgyz Republic,KGZ,1977,100.36
Lao PDR,LAO,1977,22.97
Latvia,LVA,1977,112.04
Lebanon,LBN,1977,37.16
Lesotho,LSO,1977,89.12
Liberia,LBR,1977,76.44
Libya,LBY,1977,39.37
Liechtenstein,LIE,1977,52.95
Lithuania,LTU,1977,106.22
Luxembourg,LUX,1977,96.32
"Macao SAR, China",MAC,1977,62.58
Madagascar,MDG,1977,62.9
Malawi,MWI,1977,43.7
Malaysia,MYS,1977,22.02
Maldives,MDV,1977,89.25
Mali,MLI,1977,40.82
Malta,MLT,1977,70.66
Marshall Islands,MHL,1977,155.86
Mauritania,MRT,1977,58.61
Mauritius,MUS,1977,88.93
Mexico,MEX,1977,47.42
"Micronesia, Fed. Sts.",FSM,1977,97.31
Moldova,MDA,1977,77.81
Mongolia,MNG,1977,112.79
Montenegro,MNE,1977,94.5
Morocco,MAR,1977,33.91
Mozambique,MOZ,1977,61.87
Myanmar,MMR,1977,30.14
Namibia,NAM,1977,75.61
Nepal,NPL,1977,37.32
Netherlands,NLD,1977,76.59
New Caledonia,NCL,1977,72.63
New Zealand,NZL,1977,57.94
Nicaragua,NIC,1977,68.31
Niger,NER,1977,40.03
Nigeria,NGA,1977,27.55
Norway,NOR,1977,94.95
Oman,OMN,1977,21.86
Pakistan,PAK,1977,36.33
Panama,PAN,1977,80.85
Papua New Guinea,PNG,1977,52.97
Paraguay,PRY,1977,34.78
Peru,PER,1977,42.22
Philippines,PHL,1977,49.86
Poland,POL,1977,97.51
Portugal,PRT,1977,68.02
Puerto Rico,PRI,1977,145.91
Qatar,QAT,1977,24.23
Romania,ROM,1977,104.91
Russian Federation,RUS,1977,110.08
Rwanda,RWA,1977,55.59
Samoa,WSM,1977,100.93
Sao Tome and Principe,STP,1977,58.94
Saudi Arabia,SAU,1977,20.93
Senegal,SEN,1977,46.77
Seychelles,SYC,1977,121.09
Sierra Leone,SLE,1977,50.36
Singapore,SGP,1977,1081
Solomon Islands,SLB,1977,46.25
Somalia,SOM,1977,72.68
South Africa,ZAF,1977,65.82
Spain,ESP,1977,57.97
Sri Lanka,LKA,1977,66.19
St. Kitts and Nevis,KNA,1977,228.67
St. Lucia,LCA,1977,172.71
St. Vincent and the Grenadines,VCT,1977,87.92
Sudan,SDN,1977,37.8
Suriname,SUR,1977,96.43
Swaziland,SWZ,1977,59.17
Sweden,SWE,1977,103.28
Switzerland,CHE,1977,95.55
Syrian Arab Republic,SYR,1977,31.72
Tanzania,TZA,1977,46.46
Thailand,THA,1977,49.64
Timor-Leste,TMP,1977,88.47
Togo,TGO,1977,44.24
Tonga,TON,1977,128.95
Trinidad and Tobago,TTO,1977,110.57
Tunisia,TUN,1977,48.28
Turkey,TUR,1977,55.14
Tuvalu,TUV,1977,55.01
Uganda,UGA,1977,61.3
United Arab Emirates,ARE,1977,8.4
United Kingdom,GBR,1977,92.06
United States,USA,1977,68.42
Uruguay,URY,1977,51.65
Vanuatu,VUT,1977,93.21
"Venezuela, RB",VEN,1977,48.53
Vietnam,VNM,1977,26.59
Virgin Islands (U.S.),VIR,1977,127.13
West Bank and Gaza,WBG,1977,97.42
"Yemen, Rep.",YEM,1977,38.9
Zambia,ZMB,1977,62.5
Zimbabwe,ZWE,1977,83.17
Arab World,ARB,1978,37.12538733
Caribbean small states,CSS,1978,85.60914855
East Asia & Pacific (all income levels),EAS,1978,34.48269324
East Asia & Pacific (developing only),EAP,1978,29.12462235
Euro area,EMU,1978,85.61159554
European Union,EUU,1978,90.26783904
Fragile and conflict affected situations,FCS,1978,49.9112102
Heavily indebted poor countries (HIPC),HPC,1978,51.05373635
High income,HIC,1978,75.21123963
High income: nonOECD,NOC,1978,57.00356089
High income: OECD,OEC,1978,77.23459774
Latin America & Caribbean (all income levels),LCN,1978,43.7885211
Latin America & Caribbean (developing only),LAC,1978,40.7304885
Least developed countries: UN classification,LDC,1978,48.47346433
Low & middle income,LMY,1978,38.00897192
Low income,LIC,1978,54.86028047
Lower middle income,LMC,1978,41.54960965
Middle East & North Africa (all income levels),MEA,1978,34.42841003
Middle East & North Africa (developing only),MNA,1978,34.44793302
Middle income,MIC,1978,37.10723212
North America,NAC,1978,66.75235897
OECD members,OED,1978,74.86918395
Other small states,OSS,1978,69.44526608
Pacific island small states,PSS,1978,76.19455319
Small states,SST,1978,75.58859267
South Asia,SAS,1978,47.19837786
Sub-Saharan Africa (all income levels),SSF,1978,45.33463884
Sub-Saharan Africa (developing only),SSA,1978,45.33087569
Upper middle income,UMC,1978,34.4114477
World,WLD,1978,49.93490988
Afghanistan,AFG,1978,80.92
Albania,ALB,1978,56.25
Algeria,DZA,1978,30.34
American Samoa,ASM,1978,60.75
Angola,AGO,1978,35.69
Antigua and Barbuda,ATG,1978,75.68
Argentina,ARG,1978,57.68
Armenia,ARM,1978,124.4
Australia,AUS,1978,74.39
Austria,AUT,1978,86.41
Azerbaijan,AZE,1978,113.76
"Bahamas, The",BHS,1978,63.52
Bahrain,BHR,1978,154.34
Bangladesh,BGD,1978,50.52
Barbados,BRB,1978,113.11
Belarus,BLR,1978,112.78
Belgium,BEL,1978,94.59
Belize,BLZ,1978,36.23
Benin,BEN,1978,32.57
Bermuda,BMU,1978,87.36
Bhutan,BTN,1978,48.84
Bolivia,BOL,1978,39.69
Bosnia and Herzegovina,BIH,1978,105.11
Botswana,BWA,1978,72.02
Brazil,BRA,1978,31.55
Brunei Darussalam,BRN,1978,26.64
Bulgaria,BGR,1978,173.66
Burkina Faso,BFA,1978,30.14
Burundi,BDI,1978,79.1
Cabo Verde,CPV,1978,27.33
Cambodia,KHM,1978,21.4
Cameroon,CMR,1978,43.38
Canada,CAN,1978,58.03
Cayman Islands,CYM,1978,232.62
Central African Republic,CAF,1978,46.25
Chad,TCD,1978,46.65
Chile,CHL,1978,36.68
China,CHN,1978,25.57
Colombia,COL,1978,50.31
Comoros,COM,1978,60.4
"Congo, Dem. Rep.",ZAR,1978,78.68
"Congo, Rep.",COG,1978,48.93
Costa Rica,CRI,1978,38.39
Cote d'Ivoire,CIV,1978,41.2
Croatia,HRV,1978,108.47
Cuba,CUB,1978,140.58
Cyprus,CYP,1978,74.42
Czech Republic,CZE,1978,101.44
Denmark,DNK,1978,77.01
Djibouti,DJI,1978,27.85
Dominica,DMA,1978,129.5
Dominican Republic,DOM,1978,68.18
Ecuador,ECU,1978,35.55
"Egypt, Arab Rep.",EGY,1978,30.02
El Salvador,SLV,1978,72.95
Equatorial Guinea,GNQ,1978,48.76
Eritrea,ERI,1978,88.55
Estonia,EST,1978,110.94
Ethiopia,ETH,1978,109.71
Faeroe Islands,FRO,1978,72.77
Fiji,FJI,1978,75.89
Finland,FIN,1978,97.54
France,FRA,1978,88.67
French Polynesia,PYF,1978,80.85
Gabon,GAB,1978,68.53
"Gambia, The",GMB,1978,78.42
Georgia,GEO,1978,77.84
Germany,DEU,1978,97.83
Ghana,GHA,1978,28.97
Greece,GRC,1978,84.04
Greenland,GRL,1978,69.54
Grenada,GRD,1978,154.97
Guam,GUM,1978,73.57
Guatemala,GTM,1978,37.69
Guinea,GIN,1978,46.41
Guinea-Bissau,GNB,1978,37.14
Guyana,GUY,1978,85.25
Haiti,HTI,1978,95.13
Honduras,HND,1978,57.07
"Hong Kong SAR, China",HKG,1978,197.6
Hungary,HUN,1978,108.21
Iceland,ISL,1978,110.17
India,IND,1978,48.08
Indonesia,IDN,1978,34.34
"Iran, Islamic Rep.",IRN,1978,29.45
Iraq,IRQ,1978,80
Ireland,IRL,1978,83.15
Israel,ISR,1978,57.43
Italy,ITA,1978,90.74
Jamaica,JAM,1978,82.74
Japan,JPN,1978,106.28
Jordan,JOR,1978,29.48
Kazakhstan,KAZ,1978,111.35
Kenya,KEN,1978,42.28
Kiribati,KIR,1978,61.3
"Korea, Dem. Rep.",PRK,1978,69.92
"Korea, Rep.",KOR,1978,59.81
Kuwait,KWT,1978,23.61
Kyrgyz Republic,KGZ,1978,102.05
Lao PDR,LAO,1978,23.82
Latvia,LVA,1978,123.23
Lebanon,LBN,1978,45.11
Lesotho,LSO,1978,87.59
Liberia,LBR,1978,76.97
Libya,LBY,1978,49.72
Liechtenstein,LIE,1978,54.65
Lithuania,LTU,1978,110.33
Luxembourg,LUX,1978,104.52
"Macao SAR, China",MAC,1978,65.15
Madagascar,MDG,1978,69.38
Malawi,MWI,1978,44.7
Malaysia,MYS,1978,21.98
Maldives,MDV,1978,86.74
Mali,MLI,1978,42.7
Malta,MLT,1978,67.66
Marshall Islands,MHL,1978,201.65
Mauritania,MRT,1978,61.74
Mauritius,MUS,1978,90.59
Mexico,MEX,1978,51.87
