CountryName,CountryCode,Year,HarvestingLand
Rwanda,RWA,1974,64.20753952
Samoa,WSM,1974,22.61484099
San Marino,SMR,1974,16.66666667
Sao Tome and Principe,STP,1974,38.54166667
Saudi Arabia,SAU,1974,40.30348562
Senegal,SEN,1974,46.98488547
Seychelles,SYC,1974,10.86956522
Sierra Leone,SLE,1974,37.18481574
Singapore,SGP,1974,13.43283582
Solomon Islands,SLB,1974,1.964987496
Somalia,SOM,1974,70.0895846
South Africa,ZAF,1974,78.15166228
Spain,ESP,1974,64.18809405
Sri Lanka,LKA,1974,37.58571201
St. Kitts and Nevis,KNA,1974,42.85714286
St. Lucia,LCA,1974,32.62295082
St. Vincent and the Grenadines,VCT,1974,25.64102564
Sudan,SDN,1974,46.34048822
Suriname,SUR,1974,0.365384615
Swaziland,SWZ,1974,86.1627907
Sweden,SWE,1974,9.102207925
Switzerland,CHE,1974,41.67931593
Syrian Arab Republic,SYR,1974,78.99118511
Tanzania,TZA,1974,32.73876722
Thailand,THA,1974,33.04625262
Timor-Leste,TMP,1974,16.81237391
Togo,TGO,1974,52.95091009
Tonga,TON,1974,47.22222222
Trinidad and Tobago,TTO,1974,21.6374269
Tunisia,TUN,1974,58.21961895
Turkey,TUR,1974,49.80055351
Turks and Caicos Islands,TCA,1974,1.052631579
Tuvalu,TUV,1974,66.66666667
Uganda,UGA,1974,51.36880036
United Arab Emirates,ARE,1974,2.559808612
United Kingdom,GBR,1974,77.03881288
United States,USA,1974,46.96581271
Uruguay,URY,1974,87.53856702
Vanuatu,VUT,1974,9.844134537
"Venezuela, RB",VEN,1974,22.95107987
Vietnam,VNM,1974,19.99139759
Virgin Islands (U.S.),VIR,1974,42.85714286
West Bank and Gaza,WBG,1974,61.29568106
"Yemen, Rep.",YEM,1974,44.40972025
Zambia,ZMB,1974,27.1755068
Zimbabwe,ZWE,1974,31.07147473
Arab World,ARB,1975,31.47227563
Caribbean small states,CSS,1975,5.566256729
Central Europe and the Baltics,CEB,1975,63.60972831
East Asia & Pacific (all income levels),EAS,1975,47.06096608
East Asia & Pacific (developing only),EAP,1975,39.88690726
Euro area,EMU,1975,53.13013439
European Union,EUU,1975,52.10609549
Fragile and conflict affected situations,FCS,1975,31.82417942
Heavily indebted poor countries (HIPC),HPC,1975,36.18702427
High income,HIC,1975,38.31912312
High income: OECD,OEC,1975,38.54128044
Latin America & Caribbean (all income levels),LCN,1975,31.5241337
Latin America & Caribbean (developing only),LAC,1975,29.10154625
Least developed countries: UN classification,LDC,1975,36.72956194
Low & middle income,LMY,1975,37.04193578
Low income,LIC,1975,35.0814683
Lower middle income,LMC,1975,38.16245179
Middle East & North Africa (all income levels),MEA,1975,26.34224903
Middle East & North Africa (developing only),MNA,1975,23.9891806
Middle income,MIC,1975,37.50798262
North America,NAC,1975,27.31843603
OECD members,OED,1975,39.44729802
Other small states,OSS,1975,42.06084849
Pacific island small states,PSS,1975,8.991088479
Small states,SST,1975,34.80690991
South Asia,SAS,1975,56.60197752
Sub-Saharan Africa (all income levels),SSF,1975,40.37152114
Sub-Saharan Africa (developing only),SSA,1975,40.4059438
Upper middle income,UMC,1975,37.1772649
World,WLD,1975,37.4950694
Afghanistan,AFG,1975,58.2789572
Albania,ALB,1975,39.41605839
Algeria,DZA,1975,18.37018314
American Samoa,ASM,1975,15
Andorra,ADO,1975,51.06382979
Angola,AGO,1975,46.04154969
Antigua and Barbuda,ATG,1975,15.90909091
Argentina,ARG,1975,47.0093434
Aruba,ABW,1975,11.11111111
Australia,AUS,1975,63.371256
Austria,AUT,1975,45.8948898
"Bahamas, The",BHS,1975,0.999000999
Bahrain,BHR,1975,11.5942029
Bangladesh,BGD,1975,76.85334562
Barbados,BRB,1975,44.18604651
Belize,BLZ,1975,3.726435774
Benin,BEN,1975,16.82334161
Bermuda,BMU,1975,6
Bhutan,BTN,1975,8.389872226
Bolivia,BOL,1975,29.89015047
Botswana,BWA,1975,45.8807545
Brazil,BRA,1975,25.53391065
Brunei Darussalam,BRN,1975,3.415559772
Bulgaria,BGR,1975,53.82807557
Burkina Faso,BFA,1975,31.19883041
Burundi,BDI,1975,80.21806854
Cabo Verde,CPV,1975,16.12903226
Cambodia,KHM,1975,14.16270111
Cameroon,CMR,1975,17.75930274
Canada,CAN,1975,7.529765734
Cayman Islands,CYM,1975,11.25
Central African Republic,CAF,1975,7.849369161
Chad,TCD,1975,38.11944091
Channel Islands,CHI,1975,45.36082474
Chile,CHL,1975,22.25862505
China,CHN,1975,42.682076
Colombia,COL,1975,40.66246057
Comoros,COM,1975,51.04782375
"Congo, Dem. Rep.",ZAR,1975,11.27015284
"Congo, Rep.",COG,1975,30.92825769
Costa Rica,CRI,1975,41.55895025
Cote d'Ivoire,CIV,1975,52.56289308
Cuba,CUB,1975,54.09683426
Cyprus,CYP,1975,19.51298701
Denmark,DNK,1975,69.31791362
Djibouti,DJI,1975,56.12597066
Dominica,DMA,1975,25.33333333
Dominican Republic,DOM,1975,50.80711921
Ecuador,ECU,1975,19.45166883
"Egypt, Arab Rep.",EGY,1975,2.837912502
El Salvador,SLV,1975,62.73381295
Equatorial Guinea,GNQ,1975,11.90730838
Ethiopia,ETH,1975,53.93278837
Faeroe Islands,FRO,1975,2.148997135
Fiji,FJI,1975,13.40996169
Finland,FIN,1975,8.58137168
France,FRA,1975,59.09241991
French Polynesia,PYF,1975,12.02185792
Gabon,GAB,1975,20.06054255
"Gambia, The",GMB,1975,56.12648221
Germany,DEU,1975,53.8252227
Ghana,GHA,1975,51.8590138
Greece,GRC,1975,70.73700543
Greenland,GRL,1975,0.687737782
Grenada,GRD,1975,58.82352941
Guam,GUM,1975,31.48148148
Guatemala,GTM,1975,26.95035461
Guinea,GIN,1975,58.27771447
Guinea-Bissau,GNB,1975,49.00426743
Guyana,GUY,1975,7.000254001
Haiti,HTI,1975,57.4383164
Honduras,HND,1975,28.01858969
"Hong Kong SAR, China",HKG,1975,9.900990099
Hungary,HUN,1975,75.24730466
Iceland,ISL,1975,19.45137157
India,IND,1975,60.43811529
Indonesia,IDN,1975,21.11759413
"Iran, Islamic Rep.",IRN,1975,37.11276903
Iraq,IRQ,1975,21.22916524
Ireland,IRL,1975,82.95833938
Isle of Man,IMY,1975,58.24561404
Israel,ISR,1975,24.95378928
Italy,ITA,1975,59.55934854
Jamaica,JAM,1975,46.81440443
Japan,JPN,1975,17.1159618
Jordan,JOR,1975,12.63599275
Kenya,KEN,1975,44.93094845
Kiribati,KIR,1975,46.91358025
"Korea, Dem. Rep.",PRK,1975,20.18104809
"Korea, Rep.",KOR,1975,23.55380469
Kuwait,KWT,1975,7.575757576
Lao PDR,LAO,1975,6.793760832
Lebanon,LBN,1975,62.07233627
Lesotho,LSO,1975,78.26086957
Liberia,LBR,1975,26.69227575
Libya,LBY,1975,7.987883197
Liechtenstein,LIE,1975,56.25
Madagascar,MDG,1975,61.49018124
Malawi,MWI,1975,41.47221044
Malaysia,MYS,1975,13.34469639
Maldives,MDV,1975,23.33333333
Mali,MLI,1975,26.12543948
Malta,MLT,1975,40.625
Mauritania,MRT,1975,38.27107791
Mauritius,MUS,1975,55.66502463
Mexico,MEX,1975,50.18184624
Mongolia,MNG,1975,90.55524087
Morocco,MAR,1975,60.3114497
Mozambique,MOZ,1975,59.89470739
Myanmar,MMR,1975,15.83223674
Namibia,NAM,1975,46.94943459
Nepal,NPL,1975,28.03496503
Netherlands,NLD,1975,61.67061611
New Caledonia,NCL,1975,14.44201313
New Zealand,NZL,1975,62.20424595
Nicaragua,NIC,1975,30.16453382
Niger,NER,1975,23.50990763
Nigeria,NGA,1975,60.55315832
Norway,NOR,1975,2.458623664
Oman,OMN,1975,3.382875606
Pakistan,PAK,1975,46.74527812
Panama,PAN,1975,24.29378531
Papua New Guinea,PNG,1975,1.576646204
Paraguay,PRY,1975,30.84319154
Peru,PER,1975,14.31953125
Philippines,PHL,1975,30.82805111
Poland,POL,1975,62.76404714
Portugal,PRT,1975,43.23497268
Puerto Rico,PRI,1975,55.58060879
Qatar,QAT,1975,4.478897502
Romania,ROM,1975,64.88668924
Rwanda,RWA,1975,65.34252128
Samoa,WSM,1975,22.96819788
San Marino,SMR,1975,16.66666667
Sao Tome and Principe,STP,1975,38.54166667
Saudi Arabia,SAU,1975,40.32395369
Senegal,SEN,1975,46.98488547
Seychelles,SYC,1975,10.86956522
Sierra Leone,SLE,1975,37.254087
Singapore,SGP,1975,11.94029851
Solomon Islands,SLB,1975,1.964987496
Somalia,SOM,1975,70.09755475
South Africa,ZAF,1975,77.97030723
Spain,ESP,1975,63.88927807
Sri Lanka,LKA,1975,37.61760485
St. Kitts and Nevis,KNA,1975,42.85714286
St. Lucia,LCA,1975,32.78688525
St. Vincent and the Grenadines,VCT,1975,25.64102564
Sudan,SDN,1975,46.38257576
Suriname,SUR,1975,0.371794872
Swaziland,SWZ,1975,76.3372093
Sweden,SWE,1975,9.080274894
Switzerland,CHE,1975,41.58571139
Syrian Arab Republic,SYR,1975,76.76025683
Tanzania,TZA,1975,32.73876722
Thailand,THA,1975,33.70588581
Timor-Leste,TMP,1975,17.14862139
Togo,TGO,1975,52.95091009
Tonga,TON,1975,47.22222222
Trinidad and Tobago,TTO,1975,20.66276803
Tunisia,TUN,1975,58.53501545
Turkey,TUR,1975,49.32500032
Turks and Caicos Islands,TCA,1975,1.052631579
Tuvalu,TUV,1975,66.66666667
Uganda,UGA,1975,52.08448026
United Arab Emirates,ARE,1975,2.571770335
United Kingdom,GBR,1975,76.81147439
United States,USA,1975,46.96581271
Uruguay,URY,1975,87.31002171
Vanuatu,VUT,1975,10.33634126
"Venezuela, RB",VEN,1975,23.01230089
Vietnam,VNM,1975,20.00675904
Virgin Islands (U.S.),VIR,1975,42.85714286
West Bank and Gaza,WBG,1975,61.29568106
"Yemen, Rep.",YEM,1975,44.43434286
Zambia,ZMB,1975,27.22258841
Zimbabwe,ZWE,1975,31.16194908
Arab World,ARB,1976,31.54097797
Caribbean small states,CSS,1976,5.768755865
Central Europe and the Baltics,CEB,1976,63.90173763
East Asia & Pacific (all income levels),EAS,1976,46.77635744
East Asia & Pacific (developing only),EAP,1976,39.37330022
Euro area,EMU,1976,52.76915685
European Union,EUU,1976,51.93300063
Fragile and conflict affected situations,FCS,1976,31.89358103
Heavily indebted poor countries (HIPC),HPC,1976,36.24989818
High income,HIC,1976,38.34455616
High income: OECD,OEC,1976,38.56982614
Latin America & Caribbean (all income levels),LCN,1976,31.73738538
Latin America & Caribbean (developing only),LAC,1976,29.33524222
Least developed countries: UN classification,LDC,1976,36.77536212
Low & middle income,LMY,1976,36.99229625
Low income,LIC,1976,35.13204859
Lower middle income,LMC,1976,38.22571611
Middle East & North Africa (all income levels),MEA,1976,26.37187906
Middle East & North Africa (developing only),MNA,1976,24.02076418
Middle income,MIC,1976,37.43451963
North America,NAC,1976,27.31586104
OECD members,OED,1976,39.4718483
Other small states,OSS,1976,42.08078433
Pacific island small states,PSS,1976,9.277530236
Small states,SST,1976,34.86586675
South Asia,SAS,1976,56.53607563
Sub-Saharan Africa (all income levels),SSF,1976,40.41199978
Sub-Saharan Africa (developing only),SSA,1976,40.44647137
Upper middle income,UMC,1976,37.03471334
World,WLD,1976,37.47206481
Afghanistan,AFG,1976,58.2789572
Albania,ALB,1976,39.23357664
Algeria,DZA,1976,18.48270592
American Samoa,ASM,1976,15
Andorra,ADO,1976,48.93617021
Angola,AGO,1976,46.04154969
Antigua and Barbuda,ATG,1976,15.90909091
Argentina,ARG,1976,46.96330238
Aruba,ABW,1976,11.11111111
Australia,AUS,1976,63.49309452
Austria,AUT,1976,44.67183337
"Bahamas, The",BHS,1976,1.098901099
Bahrain,BHR,1976,14.49275362
Bangladesh,BGD,1976,76.80725206
Barbados,BRB,1976,44.18604651
Belize,BLZ,1976,3.726435774
Benin,BEN,1976,17.0893934
Bermuda,BMU,1976,6
Bhutan,BTN,1976,8.518288637
Bolivia,BOL,1976,29.92338226
Botswana,BWA,1976,45.8807545
Brazil,BRA,1976,25.84390786
Brunei Darussalam,BRN,1976,3.225806452
Bulgaria,BGR,1976,56.02458646
Burkina Faso,BFA,1976,31.37792398
Burundi,BDI,1976,81.58099688
Cabo Verde,CPV,1976,16.12903226
Cambodia,KHM,1976,14.44595513
Cameroon,CMR,1976,18.00258086
Canada,CAN,1976,7.524597213
Cayman Islands,CYM,1976,11.25
Central African Republic,CAF,1976,7.865421041
Chad,TCD,1976,38.19885642
Channel Islands,CHI,1976,45.36082474
Chile,CHL,1976,23.13283087
China,CHN,1976,43.31584694
Colombia,COL,1976,40.67598017
Comoros,COM,1976,51.04782375
"Congo, Dem. Rep.",ZAR,1976,11.29220794
"Congo, Rep.",COG,1976,30.94582723
Costa Rica,CRI,1976,43.18448884
Cote d'Ivoire,CIV,1976,52.95597484
Cuba,CUB,1976,55.83798883
Cyprus,CYP,1976,19.26406926
Denmark,DNK,1976,69.2235072
Djibouti,DJI,1976,56.12597066
Dominica,DMA,1976,25.33333333
Dominican Republic,DOM,1976,51.94536424
Ecuador,ECU,1976,20.06574194
"Egypt, Arab Rep.",EGY,1976,2.742478276
El Salvador,SLV,1976,62.74131274
Equatorial Guinea,GNQ,1976,11.90730838
Ethiopia,ETH,1976,53.88737511
Faeroe Islands,FRO,1976,2.148997135
Fiji,FJI,1976,14.23097975
Finland,FIN,1976,8.575133786
France,FRA,1976,58.47879525
French Polynesia,PYF,1976,12.02185792
Gabon,GAB,1976,20.00232856
"Gambia, The",GMB,1976,56.02766798
Germany,DEU,1976,53.72783777
Ghana,GHA,1976,51.8590138
Greece,GRC,1976,70.71373157
Greenland,GRL,1976,0.687737782
Grenada,GRD,1976,58.82352941
Guam,GUM,1976,31.48148148
Guatemala,GTM,1976,27.3422919
Guinea,GIN,1976,58.18004232
Guinea-Bissau,GNB,1976,49.00426743
Guyana,GUY,1976,7.406654813
Haiti,HTI,1976,57.51088534
Honduras,HND,1976,28.33139691
"Hong Kong SAR, China",HKG,1976,9.900990099
Hungary,HUN,1976,75.11951084
Iceland,ISL,1976,19.35162095
India,IND,1976,60.42298003
Indonesia,IDN,1976,21.00167258
"Iran, Islamic Rep.",IRN,1976,36.81188788
Iraq,IRQ,1976,21.22916524
Ireland,IRL,1976,82.98737117
Isle of Man,IMY,1976,59.12280702
Israel,ISR,1976,24.49168207
Italy,ITA,1976,59.6001496
Jamaica,JAM,1976,46.81440443
Japan,JPN,1976,17.01500682
Jordan,JOR,1976,12.6586582
Kenya,KEN,1976,44.94149067
Kiribati,KIR,1976,46.91358025
"Korea, Dem. Rep.",PRK,1976,20.18104809
"Korea, Rep.",KOR,1976,23.5330707
Kuwait,KWT,1976,7.575757576
Lao PDR,LAO,1976,6.845753899
Lebanon,LBN,1976,61.58357771
Lesotho,LSO,1976,77.70092227
Liberia,LBR,1976,26.69227575
Libya,LBY,1976,8.10325426
Liechtenstein,LIE,1976,56.25
Madagascar,MDG,1976,61.4987791
Malawi,MWI,1976,41.49342384
Malaysia,MYS,1976,13.59427789
Maldives,MDV,1976,23.33333333
Mali,MLI,1976,26.28852884
Malta,MLT,1976,40.625
Mauritania,MRT,1976,38.27398855
Mauritius,MUS,1976,56.15763547
Mexico,MEX,1976,50.18184624
Mongolia,MNG,1976,80.81567497
Morocco,MAR,1976,60.83352005
Mozambique,MOZ,1976,59.89470739
Myanmar,MMR,1976,15.85518866
Namibia,NAM,1976,46.95186386
Nepal,NPL,1976,28.14685315
Netherlands,NLD,1976,61.40402844
New Caledonia,NCL,1976,14.49671772
New Zealand,NZL,1976,63.48030838
Nicaragua,NIC,1976,30.16453382
Niger,NER,1976,23.50990763
Nigeria,NGA,1976,60.55315832
Norway,NOR,1976,2.453147887
Oman,OMN,1976,3.386106624
Pakistan,PAK,1976,46.32627646
Panama,PAN,1976,24.57627119
Papua New Guinea,PNG,1976,1.598728084
Paraguay,PRY,1976,31.39692927
Peru,PER,1976,14.38984375
Philippines,PHL,1976,32.4445786
Poland,POL,1976,62.68242515
Portugal,PRT,1976,43.28961749
Puerto Rico,PRI,1976,55.58060879
Qatar,QAT,1976,4.478897502
Romania,ROM,1976,64.92576192
Rwanda,RWA,1976,66.43696798
Samoa,WSM,1976,24.38162544
San Marino,SMR,1976,16.66666667
Sao Tome and Principe,STP,1976,38.54166667
Saudi Arabia,SAU,1976,40.35465579
Senegal,SEN,1976,46.97969148
Seychelles,SYC,1976,10.86956522
Sierra Leone,SLE,1976,37.32335827
Singapore,SGP,1976,11.94029851
Solomon Islands,SLB,1976,1.964987496
Somalia,SOM,1976,70.10552491
South Africa,ZAF,1976,77.80296598
Spain,ESP,1976,63.08625418
Sri Lanka,LKA,1976,38.20762239
St. Kitts and Nevis,KNA,1976,42.85714286
St. Lucia,LCA,1976,32.78688525
St. Vincent and the Grenadines,VCT,1976,25.64102564
Sudan,SDN,1976,46.42255892
Suriname,SUR,1976,0.378205128
Swaziland,SWZ,1976,79.70930233
Sweden,SWE,1976,9.102207925
Switzerland,CHE,1976,41.55535317
Syrian Arab Republic,SYR,1976,77.33703341
Tanzania,TZA,1976,32.73876722
Thailand,THA,1976,34.34790268
Timor-Leste,TMP,1976,17.35036987
Togo,TGO,1976,52.95091009
Tonga,TON,1976,45.83333333
Trinidad and Tobago,TTO,1976,20.66276803
Tunisia,TUN,1976,58.85041195
Turkey,TUR,1976,49.24834011
Turks and Caicos Islands,TCA,1976,1.052631579
Tuvalu,TUV,1976,66.66666667
Uganda,UGA,1976,52.7401031
United Arab Emirates,ARE,1976,2.583732057
United Kingdom,GBR,1976,76.74947299
United States,USA,1976,46.96581271
Uruguay,URY,1976,87.07576277
Vanuatu,VUT,1976,10.33634126
"Venezuela, RB",VEN,1976,23.20730117
Vietnam,VNM,1976,20.65194015
Virgin Islands (U.S.),VIR,1976,42.85714286
West Bank and Gaza,WBG,1976,61.62790698
"Yemen, Rep.",YEM,1976,44.43434286
Zambia,ZMB,1976,27.4553061
Zimbabwe,ZWE,1976,31.25242342
Arab World,ARB,1977,31.56182355
Caribbean small states,CSS,1977,5.986072011
Central Europe and the Baltics,CEB,1977,63.82626624
East Asia & Pacific (all income levels),EAS,1977,46.70120507
East Asia & Pacific (developing only),EAP,1977,39.84107751
Euro area,EMU,1977,52.7174098
European Union,EUU,1977,51.86083447
Fragile and conflict affected situations,FCS,1977,31.94052711
Heavily indebted poor countries (HIPC),HPC,1977,36.31925186
High income,HIC,1977,38.08548261
High income: OECD,OEC,1977,38.25107866
Latin America & Caribbean (all income levels),LCN,1977,31.95586369
Latin America & Caribbean (developing only),LAC,1977,29.62144663
Least developed countries: UN classification,LDC,1977,36.77813789
Low & middle income,LMY,1977,37.10696117
Low income,LIC,1977,35.16055612
Lower middle income,LMC,1977,38.07676988
Middle East & North Africa (all income levels),MEA,1977,26.36520563
Middle East & North Africa (developing only),MNA,1977,24.00537731
Middle income,MIC,1977,37.56966613
North America,NAC,1977,27.2975622
OECD members,OED,1977,39.18359795
Other small states,OSS,1977,42.07647388
Pacific island small states,PSS,1977,9.500318269
Small states,SST,1977,34.90631888
South Asia,SAS,1977,56.5762444
Sub-Saharan Africa (all income levels),SSF,1977,40.23662055
Sub-Saharan Africa (developing only),SSA,1977,40.27088017
Upper middle income,UMC,1977,37.31341717
World,WLD,1977,37.45413023
Afghanistan,AFG,1977,58.28202065
Albania,ALB,1977,40.47445255
Algeria,DZA,1977,18.40335217
American Samoa,ASM,1977,15
Andorra,ADO,1977,48.93617021
Angola,AGO,1977,46.04154969
Antigua and Barbuda,ATG,1977,15.90909091
Argentina,ARG,1977,46.91726136
Aruba,ABW,1977,11.11111111
Australia,AUS,1977,62.30048293
Austria,AUT,1977,44.7808186
"Bahamas, The",BHS,1977,1.098901099
Bahrain,BHR,1977,14.49275362
Bangladesh,BGD,1977,76.75347622
Barbados,BRB,1977,44.18604651
Belize,BLZ,1977,3.770276195
Benin,BEN,1977,17.35544519
Bermuda,BMU,1977,6
Bhutan,BTN,1977,8.561094108
Bolivia,BOL,1977,30.41908982
Botswana,BWA,1977,45.8807545
Brazil,BRA,1977,26.14816215
Brunei Darussalam,BRN,1977,2.84629981
Bulgaria,BGR,1977,56.09689958
Burkina Faso,BFA,1977,31.56067251
Burundi,BDI,1977,83.45015576
Cabo Verde,CPV,1977,16.12903226
Cambodia,KHM,1977,14.44595513
Cameroon,CMR,1977,18.28605276
Canada,CAN,1977,7.468843164
Cayman Islands,CYM,1977,11.25
Central African Republic,CAF,1977,7.88147292
Chad,TCD,1977,38.19885642
Channel Islands,CHI,1977,45.36082474
Chile,CHL,1977,22.99833766
China,CHN,1977,43.94855271
Colombia,COL,1977,40.84272195
Comoros,COM,1977,51.04782375
"Congo, Dem. Rep.",ZAR,1977,11.30544099
"Congo, Rep.",COG,1977,30.93704246
Costa Rica,CRI,1977,44.79044262
Cote d'Ivoire,CIV,1977,53.71069182
Cuba,CUB,1977,56.21973929
Cyprus,CYP,1977,19.04761905
Denmark,DNK,1977,69.08189757
Djibouti,DJI,1977,56.12597066
Dominica,DMA,1977,25.33333333
Dominican Republic,DOM,1977,52.56622517
Ecuador,ECU,1977,21.07715648
"Egypt, Arab Rep.",EGY,1977,2.64704405
El Salvador,SLV,1977,63.17567568
Equatorial Guinea,GNQ,1977,11.90730838
Ethiopia,ETH,1977,53.86920981
Faeroe Islands,FRO,1977,2.148997135
Fiji,FJI,1977,14.77832512
Finland,FIN,1977,8.52818543
France,FRA,1977,58.27607996
French Polynesia,PYF,1977,12.02185792
Gabon,GAB,1977,20.09159002
"Gambia, The",GMB,1977,56.71936759
Germany,DEU,1977,53.5874889
Ghana,GHA,1977,52.29849697
Greece,GRC,1977,70.69045772
Greenland,GRL,1977,0.687737782
Grenada,GRD,1977,58.82352941
Guam,GUM,1977,31.48148148
Guatemala,GTM,1977,27.93019784
Guinea,GIN,1977,58.08237018
Guinea-Bissau,GNB,1977,49.0398293
Guyana,GUY,1977,7.833375667
Haiti,HTI,1977,57.51088534
Honduras,HND,1977,29.0016981
"Hong Kong SAR, China",HKG,1977,9
Hungary,HUN,1977,74.79991107
Iceland,ISL,1977,19.26184539
India,IND,1977,60.40347236
Indonesia,IDN,1977,21.00167258
"Iran, Islamic Rep.",IRN,1977,36.65407878
Iraq,IRQ,1977,21.22916524
Ireland,IRL,1977,83.05995065
Isle of Man,IMY,1977,59.8245614
Israel,ISR,1977,24.53789279
Italy,ITA,1977,59.50494713
Jamaica,JAM,1977,46.81440443
Japan,JPN,1977,16.96233624
Jordan,JOR,1977,12.66999093
Kenya,KEN,1977,44.94500474
Kiribati,KIR,1977,46.91358025
"Korea, Dem. Rep.",PRK,1977,20.18104809
"Korea, Rep.",KOR,1977,23.50196973
Kuwait,KWT,1977,7.575757576
Lao PDR,LAO,1977,6.889081456
Lebanon,LBN,1977,61.09481916
Lesotho,LSO,1977,75.49407115
Liberia,LBR,1977,26.74418605
Libya,LBY,1977,8.220898644
Liechtenstein,LIE,1977,56.25
Madagascar,MDG,1977,61.78250851
Malawi,MWI,1977,41.52524395
Malaysia,MYS,1977,13.99604322
Maldives,MDV,1977,23.33333333
Mali,MLI,1977,26.28688975
Malta,MLT,1977,43.75
Mauritania,MRT,1977,38.27495877
Mauritius,MUS,1977,56.15763547
Mexico,MEX,1977,50.20756707
Mongolia,MNG,1977,81.08795283
Morocco,MAR,1977,61.61774591
Mozambique,MOZ,1977,59.89470739
Myanmar,MMR,1977,15.8460079
Namibia,NAM,1977,46.95186386
Nepal,NPL,1977,28.25174825
Netherlands,NLD,1977,61.01895735
New Caledonia,NCL,1977,14.49671772
New Zealand,NZL,1977,63.08533668
Nicaragua,NIC,1977,30.99551271
Niger,NER,1977,23.50990763
Nigeria,NGA,1977,55.4399025
Norway,NOR,1977,2.461361552
Oman,OMN,1977,3.389337641
Pakistan,PAK,1977,46.58701743
Panama,PAN,1977,24.87220877
Papua New Guinea,PNG,1977,1.623018151
Paraguay,PRY,1977,31.92549711
Peru,PER,1977,14.4859375
Philippines,PHL,1977,33.83975584
Poland,POL,1977,62.55182997
Portugal,PRT,1977,43.3442623
Puerto Rico,PRI,1977,55.35512965
Qatar,QAT,1977,4.478897502
Romania,ROM,1977,64.94746896
Rwanda,RWA,1977,67.49087961
Samoa,WSM,1977,25.08833922
San Marino,SMR,1977,16.66666667
Sao Tome and Principe,STP,1977,38.54166667
Saudi Arabia,SAU,1977,40.37977569
Senegal,SEN,1977,45.93569833
Seychelles,SYC,1977,10.86956522
Sierra Leone,SLE,1977,37.39262954
Singapore,SGP,1977,11.94029851
Solomon Islands,SLB,1977,2.000714541
Somalia,SOM,1977,70.11349507
South Africa,ZAF,1977,77.75185683
Spain,ESP,1977,63.23817912
Sri Lanka,LKA,1977,38.79763993
St. Kitts and Nevis,KNA,1977,42.85714286
St. Lucia,LCA,1977,32.78688525
St. Vincent and the Grenadines,VCT,1977,28.20512821
Sudan,SDN,1977,46.46380471
Suriname,SUR,1977,0.391025641
Swaziland,SWZ,1977,80.98837209
Sweden,SWE,1977,9.07052688
Switzerland,CHE,1977,41.52499494
Syrian Arab Republic,SYR,1977,76.3956905
Tanzania,TZA,1977,32.73876722
Thailand,THA,1977,35.16412535
Timor-Leste,TMP,1977,17.61936785
Togo,TGO,1977,52.95091009
Tonga,TON,1977,45.83333333
Trinidad and Tobago,TTO,1977,20.66276803
Tunisia,TUN,1977,59.01776519
Turkey,TUR,1977,49.41205514
Turks and Caicos Islands,TCA,1977,1.052631579
Tuvalu,TUV,1977,66.66666667
Uganda,UGA,1977,52.7401031
United Arab Emirates,ARE,1977,2.59569378
United Kingdom,GBR,1977,76.42706568
United States,USA,1977,46.98470132
Uruguay,URY,1977,86.85293109
Vanuatu,VUT,1977,10.41837572
"Venezuela, RB",VEN,1977,23.44991781
Vietnam,VNM,1977,20.92844634
Virgin Islands (U.S.),VIR,1977,42.85714286
West Bank and Gaza,WBG,1977,61.96013289
"Yemen, Rep.",YEM,1977,44.43434286
Zambia,ZMB,1977,27.2723604
Zimbabwe,ZWE,1977,31.31704795
Arab World,ARB,1978,31.60446891
Caribbean small states,CSS,1978,6.210796661
Central Europe and the Baltics,CEB,1978,63.7318069
East Asia & Pacific (all income levels),EAS,1978,46.89105157
East Asia & Pacific (developing only),EAP,1978,40.25282952
Euro area,EMU,1978,52.73422524
European Union,EUU,1978,51.85016291
Fragile and conflict affected situations,FCS,1978,31.99547297
Heavily indebted poor countries (HIPC),HPC,1978,36.40495679
High income,HIC,1978,37.95987535
High income: OECD,OEC,1978,38.09997718
Latin America & Caribbean (all income levels),LCN,1978,32.05476437
Latin America & Caribbean (developing only),LAC,1978,29.76274313
Least developed countries: UN classification,LDC,1978,36.84936609
Low & middle income,LMY,1978,37.2511093
Low income,LIC,1978,35.27615751
Lower middle income,LMC,1978,38.11576825
Middle East & North Africa (all income levels),MEA,1978,26.33966864
Middle East & North Africa (developing only),MNA,1978,23.96557967
Middle income,MIC,1978,37.72060047
North America,NAC,1978,27.15100709
OECD members,OED,1978,39.06246544
Other small states,OSS,1978,42.10072017
Pacific island small states,PSS,1978,9.675366009
Small states,SST,1978,34.96957913
South Asia,SAS,1978,56.90094194
Sub-Saharan Africa (all income levels),SSF,1978,40.2383989
Sub-Saharan Africa (developing only),SSA,1978,40.27266067
Upper middle income,UMC,1978,37.52091484
World,WLD,1978,37.502572
Afghanistan,AFG,1978,58.28202065
Albania,ALB,1978,40.65693431
Algeria,DZA,1978,18.40797064
American Samoa,ASM,1978,15
Andorra,ADO,1978,48.93617021
Angola,AGO,1978,46.04154969
Antigua and Barbuda,ATG,1978,15.90909091
Argentina,ARG,1978,46.87122034
Aruba,ABW,1978,11.11111111
Australia,AUS,1978,62.02960051
Austria,AUT,1978,44.99878905
"Bahamas, The",BHS,1978,1.098901099
