CountryName,CountryCode,Year,Arable land (% of land area)
El Salvador,SLV,1971,23.40527578
Equatorial Guinea,GNQ,1971,4.634581105
Ethiopia,ETH,1971,11.59854678
Faeroe Islands,FRO,1971,2.148997135
Fiji,FJI,1971,3.667214012
Finland,FIN,1971,8.380774155
France,FRA,1971,31.1487565
French Polynesia,PYF,1971,0.546448087
Gabon,GAB,1971,0.737377265
"Gambia, The",GMB,1971,13.14229249
Germany,DEU,1971,34.27090196
Ghana,GHA,1971,7.471213853
Greece,GRC,1971,23.20403413
Grenada,GRD,1971,14.70588235
Guam,GUM,1971,3.703703704
Guatemala,GTM,1971,10.26502426
Guinea,GIN,1971,13.4502686
Guinea-Bissau,GNB,1971,8.712660028
Guyana,GUY,1971,1.830105231
Haiti,HTI,1971,32.65602322
Honduras,HND,1971,11.91348646
"Hong Kong SAR, China",HKG,1971,10.78431373
Hungary,HUN,1971,57.6192064
Iceland,ISL,1971,1.216957606
India,IND,1971,53.73218664
Indonesia,IDN,1971,9.936132747
"Iran, Islamic Rep.",IRN,1971,9.567406589
Iraq,IRQ,1971,11.08443652
Ireland,IRL,1971,19.78516476
Isle of Man,IMY,1971,37.19298246
Israel,ISR,1971,15.06469501
Italy,ITA,1971,32.33824079
Jamaica,JAM,1971,13.388735
Japan,JPN,1971,13.97600218
Jordan,JOR,1971,3.229827743
Kenya,KEN,1971,6.149629265
Kiribati,KIR,1971,2.469135802
"Korea, Dem. Rep.",PRK,1971,17.85565983
"Korea, Rep.",KOR,1971,22.12315986
Kuwait,KWT,1971,0.056116723
Lao PDR,LAO,1971,2.902946274
Lebanon,LBN,1971,23.46041056
Lesotho,LSO,1971,11.85770751
Liberia,LBR,1971,3.799833887
Libya,LBY,1971,0.983211521
Liechtenstein,LIE,1971,25
Madagascar,MDG,1971,3.559514393
Malawi,MWI,1971,20.6830717
Malaysia,MYS,1971,3.176685436
Maldives,MDV,1971,10
Mali,MLI,1971,1.407977446
Malta,MLT,1971,40.625
Mauritania,MRT,1971,0.231881246
Mauritius,MUS,1971,49.26108374
Mexico,MEX,1971,9.099513876
Mongolia,MNG,1971,0.498854244
Morocco,MAR,1971,17.88546848
Mozambique,MOZ,1971,3.5415448
Myanmar,MMR,1971,15.2553784
Namibia,NAM,1971,0.791944515
Nepal,NPL,1971,13.65734266
Netherlands,NLD,1971,22.80805687
New Caledonia,NCL,1971,0.382932166
New Zealand,NZL,1971,11.24150241
Nicaragua,NIC,1971,8.642180489
Niger,NER,1971,8.862398358
Nigeria,NGA,1971,33.29881309
Norway,NOR,1971,2.201262166
Oman,OMN,1971,0.071082391
Pakistan,PAK,1971,39.33167289
Panama,PAN,1971,5.811138015
Papua New Guinea,PNG,1971,0.2384843
Paraguay,PRY,1971,2.026176693
Peru,PER,1971,1.9984375
Philippines,PHL,1971,15.57030779
Poland,POL,1971,48.90789774
Portugal,PRT,1971,26.96174863
Puerto Rico,PRI,1971,14.65614431
Qatar,QAT,1971,0.086132644
Romania,ROM,1971,42.23322046
Rwanda,RWA,1971,22.69963518
Samoa,WSM,1971,4.593639576
San Marino,SMR,1971,16.66666667
Sao Tome and Principe,STP,1971,1.041666667
Saudi Arabia,SAU,1971,0.651256693
Senegal,SEN,1971,16.77141225
Seychelles,SYC,1971,2.173913043
Sierra Leone,SLE,1971,5.610972569
Singapore,SGP,1971,2.985074627
Solomon Islands,SLB,1971,0.357270454
Somalia,SOM,1971,1.49998406
South Africa,ZAF,1971,10.23007361
Spain,ESP,1971,32.69238465
Sri Lanka,LKA,1971,13.01227874
St. Kitts and Nevis,KNA,1971,22.85714286
St. Lucia,LCA,1971,8.196721311
St. Vincent and the Grenadines,VCT,1971,15.38461538
Sudan,SDN,1971,4.950757576
Suriname,SUR,1971,0.211538462
Swaziland,SWZ,1971,8.662790698
Sweden,SWE,1971,7.425549544
Switzerland,CHE,1971,9.029042704
Syrian Arab Republic,SYR,1971,30.72695614
Tanzania,TZA,1971,7.902461052
Thailand,THA,1971,24.33204799
Timor-Leste,TMP,1971,5.245460659
Togo,TGO,1971,33.09431881
Tonga,TON,1971,23.61111111
Trinidad and Tobago,TTO,1971,11.69590643
Tunisia,TUN,1971,20.59732235
Turkey,TUR,1971,32.45455609
Turks and Caicos Islands,TCA,1971,1.052631579
Uganda,UGA,1971,19.01806716
United Arab Emirates,ARE,1971,0.083732057
United Kingdom,GBR,1971,29.47960154
United States,USA,1971,20.54163355
Uruguay,URY,1971,10.07884813
Vanuatu,VUT,1971,1.230516817
"Venezuela, RB",VEN,1971,3.329743212
Vietnam,VNM,1971,17.29699837
Virgin Islands (U.S.),VIR,1971,14.28571429
West Bank and Gaza,WBG,1971,16.94352159
"Yemen, Rep.",YEM,1971,2.538022994
Zambia,ZMB,1971,3.890286391
Zimbabwe,ZWE,1971,6.165180302
Arab World,ARB,1972,3.567666574
Caribbean small states,CSS,1972,1.714426877
Central Europe and the Baltics,CEB,1972,45.93139183
East Asia & Pacific (all income levels),EAS,1972,8.531814885
East Asia & Pacific (developing only),EAP,1972,9.835666456
Euro area,EMU,1972,27.64339524
European Union,EUU,1972,29.48795962
Fragile and conflict affected situations,FCS,1972,4.82171242
Heavily indebted poor countries (HIPC),HPC,1972,5.467012775
High income,HIC,1972,11.06265437
High income: OECD,OEC,1972,12.28113791
Latin America & Caribbean (all income levels),LCN,1972,5.515680822
Latin America & Caribbean (developing only),LAC,1972,4.89198324
Least developed countries: UN classification,LDC,1972,6.087721639
Low & middle income,LMY,1972,9.734310457
Low income,LIC,1972,6.30315335
Lower middle income,LMC,1972,16.99284941
Middle East & North Africa (all income levels),MEA,1972,4.632233082
Middle East & North Africa (developing only),MNA,1972,5.81216298
Middle income,MIC,1972,10.55002242
North America,NAC,1972,12.62512245
OECD members,OED,1972,12.57206154
Other small states,OSS,1972,1.448311758
Pacific island small states,PSS,1972,2.021971024
Small states,SST,1972,1.510180051
South Asia,SAS,1972,44.05153904
Sub-Saharan Africa (all income levels),SSF,1972,6.106648896
Sub-Saharan Africa (developing only),SSA,1972,6.10847599
Upper middle income,UMC,1972,7.294318871
World,WLD,1972,10.20286863
Afghanistan,AFG,1972,12.11592072
Albania,ALB,1972,19.7080292
Algeria,DZA,1972,2.733295826
American Samoa,ASM,1972,5
Andorra,ADO,1972,2.127659574
Angola,AGO,1972,2.326141012
Antigua and Barbuda,ATG,1972,6.818181818
Argentina,ARG,1972,9.50052801
Aruba,ABW,1972,11.11111111
Australia,AUS,1972,5.286958333
Austria,AUT,1972,19.22983773
"Bahamas, The",BHS,1972,0.699300699
Bahrain,BHR,1972,1.449275362
Bangladesh,BGD,1972,70.16209572
Barbados,BRB,1972,37.20930233
Belize,BLZ,1972,1.753616835
Benin,BEN,1972,11.3515431
Bermuda,BMU,1972,6
Bhutan,BTN,1972,2.35430088
Bolivia,BOL,1972,1.508354103
Botswana,BWA,1972,0.707567978
Brazil,BRA,1972,4.54646608
Brunei Darussalam,BRN,1972,0.759013283
Bulgaria,BGR,1972,37.31356775
Burkina Faso,BFA,1972,8.340643275
Burundi,BDI,1972,34.89096573
Cabo Verde,CPV,1972,9.429280397
Cambodia,KHM,1972,10.1971448
Cameroon,CMR,1972,11.52926742
Canada,CAN,1972,4.717100438
Cayman Islands,CYM,1972,0.833333333
Central African Republic,CAF,1972,2.873286462
Chad,TCD,1972,2.299206349
Channel Islands,CHI,1972,21.13402062
Chile,CHL,1972,5.382417973
China,CHN,1972,10.48012143
Colombia,COL,1972,3.233889139
Comoros,COM,1972,34.92745836
"Congo, Dem. Rep.",ZAR,1972,2.867162171
"Congo, Rep.",COG,1972,1.522693997
Costa Rica,CRI,1972,5.581668625
Cote d'Ivoire,CIV,1972,5.377358491
Cuba,CUB,1972,24.30167598
Cyprus,CYP,1972,33.44155844
Denmark,DNK,1972,62.56785461
Djibouti,DJI,1972,0.043140638
Dominica,DMA,1972,9.333333333
Dominican Republic,DOM,1972,17.5910596
Ecuador,ECU,1972,6.267157925
"Egypt, Arab Rep.",EGY,1972,2.737455422
El Salvador,SLV,1972,23.40527578
Equatorial Guinea,GNQ,1972,4.634581105
Ethiopia,ETH,1972,11.80744777
Faeroe Islands,FRO,1972,2.148997135
Fiji,FJI,1972,3.831417625
Finland,FIN,1972,8.085294987
France,FRA,1972,31.09579484
French Polynesia,PYF,1972,0.546448087
Gabon,GAB,1972,0.776186595
"Gambia, The",GMB,1972,13.63636364
Germany,DEU,1972,34.3826082
Ghana,GHA,1972,7.471213853
Greece,GRC,1972,23.15748642
Grenada,GRD,1972,11.76470588
Guam,GUM,1972,3.703703704
Guatemala,GTM,1972,10.45166107
Guinea,GIN,1972,13.35259645
Guinea-Bissau,GNB,1972,8.712660028
Guyana,GUY,1972,1.830105231
Haiti,HTI,1972,27.86647315
Honduras,HND,1972,12.22629368
"Hong Kong SAR, China",HKG,1972,10.78431373
Hungary,HUN,1972,57.54140269
Iceland,ISL,1972,1.226932668
India,IND,1972,53.87681245
Indonesia,IDN,1972,9.936132747
"Iran, Islamic Rep.",IRN,1972,9.964078475
Iraq,IRQ,1972,11.43196836
Ireland,IRL,1972,19.34968791
Isle of Man,IMY,1972,36.84210526
Israel,ISR,1972,15.01848429
Italy,ITA,1972,31.93703036
Jamaica,JAM,1972,13.388735
Japan,JPN,1972,13.79432624
Jordan,JOR,1972,3.2524932
Kenya,KEN,1972,6.149629265
Kiribati,KIR,1972,2.469135802
"Korea, Dem. Rep.",PRK,1972,17.85565983
"Korea, Rep.",KOR,1972,21.81215011
Kuwait,KWT,1972,0.056116723
Lao PDR,LAO,1972,3.032928943
Lebanon,LBN,1972,23.46041056
Lesotho,LSO,1972,11.69301713
Liberia,LBR,1972,3.799833887
Libya,LBY,1972,0.983211521
Liechtenstein,LIE,1972,25
Madagascar,MDG,1972,3.593905836
Malawi,MWI,1972,21.21340687
Malaysia,MYS,1972,3.226906103
Maldives,MDV,1972,10
Mali,MLI,1972,1.407977446
Malta,MLT,1972,40.625
Mauritania,MRT,1972,0.231881246
Mauritius,MUS,1972,49.26108374
Mexico,MEX,1972,9.096941794
Mongolia,MNG,1972,0.499497927
Morocco,MAR,1972,15.97660976
Mozambique,MOZ,1972,3.560619548
Myanmar,MMR,1972,15.2553784
Namibia,NAM,1972,0.791944515
Nepal,NPL,1972,14.37062937
Netherlands,NLD,1972,22.65995261
New Caledonia,NCL,1972,0.382932166
New Zealand,NZL,1972,11.20732217
Nicaragua,NIC,1972,8.642180489
Niger,NER,1972,8.820557354
Nigeria,NGA,1972,28.54727319
Norway,NOR,1972,2.171145396
Oman,OMN,1972,0.074313409
Pakistan,PAK,1972,39.35761727
Panama,PAN,1972,5.811138015
Papua New Guinea,PNG,1972,0.251733428
Paraguay,PRY,1972,2.026176693
Peru,PER,1972,2.2265625
Philippines,PHL,1972,15.75806343
Poland,POL,1972,48.46387411
Portugal,PRT,1972,26.91803279
Puerto Rico,PRI,1972,12.96505073
Qatar,QAT,1972,0.086132644
Romania,ROM,1972,42.16809933
Rwanda,RWA,1972,25.17227402
Samoa,WSM,1972,4.593639576
San Marino,SMR,1972,16.66666667
Sao Tome and Principe,STP,1972,1.041666667
Saudi Arabia,SAU,1972,0.67451586
Senegal,SEN,1972,16.77141225
Seychelles,SYC,1972,2.173913043
Sierra Leone,SLE,1972,5.680243835
Singapore,SGP,1972,4.47761194
Solomon Islands,SLB,1972,0.357270454
Somalia,SOM,1972,1.507954219
South Africa,ZAF,1972,10.26304726
Spain,ESP,1972,32.59033975
Sri Lanka,LKA,1972,13.10795726
St. Kitts and Nevis,KNA,1972,22.85714286
St. Lucia,LCA,1972,8.196721311
St. Vincent and the Grenadines,VCT,1972,15.38461538
Sudan,SDN,1972,4.992003367
Suriname,SUR,1972,0.211538462
Swaziland,SWZ,1972,9.76744186
Sweden,SWE,1972,7.376809475
Switzerland,CHE,1972,9.183363692
Syrian Arab Republic,SYR,1972,31.07519861
Tanzania,TZA,1972,7.902461052
Thailand,THA,1972,25.73939596
Timor-Leste,TMP,1972,5.37995965
Togo,TGO,1972,33.09431881
Tonga,TON,1972,23.61111111
Trinidad and Tobago,TTO,1972,11.69590643
Tunisia,TUN,1972,20.79042225
Turkey,TUR,1972,33.22765485
Turks and Caicos Islands,TCA,1972,1.052631579
Uganda,UGA,1972,19.26830489
United Arab Emirates,ARE,1972,0.083732057
United Kingdom,GBR,1972,29.46720126
United States,USA,1972,20.47666984
Uruguay,URY,1972,9.84458919
Vanuatu,VUT,1972,1.230516817
"Venezuela, RB",VEN,1972,3.292330367
Vietnam,VNM,1972,17.35844419
Virgin Islands (U.S.),VIR,1972,14.28571429
West Bank and Gaza,WBG,1972,16.94352159
"Yemen, Rep.",YEM,1972,2.547493229
Zambia,ZMB,1972,4.116278131
Zimbabwe,ZWE,1972,6.24272974
Arab World,ARB,1973,3.576044641
Caribbean small states,CSS,1973,1.746541502
Central Europe and the Baltics,CEB,1973,45.78489752
East Asia & Pacific (all income levels),EAS,1973,8.510741097
East Asia & Pacific (developing only),EAP,1973,9.834335203
Euro area,EMU,1973,27.44566593
European Union,EUU,1973,29.3188914
Fragile and conflict affected situations,FCS,1973,4.793644532
Heavily indebted poor countries (HIPC),HPC,1973,5.468683283
High income,HIC,1973,11.02665725
High income: OECD,OEC,1973,12.2379594
Latin America & Caribbean (all income levels),LCN,1973,5.587228145
Latin America & Caribbean (developing only),LAC,1973,4.981623705
Least developed countries: UN classification,LDC,1973,6.067201563
Low & middle income,LMY,1973,9.862801214
Low income,LIC,1973,6.311158922
Lower middle income,LMC,1973,17.33891609
Middle East & North Africa (all income levels),MEA,1973,4.695246739
Middle East & North Africa (developing only),MNA,1973,5.887157512
Middle income,MIC,1973,10.70715798
North America,NAC,1973,12.6039199
OECD members,OED,1973,12.53246184
Other small states,OSS,1973,1.461781919
Pacific island small states,PSS,1973,2.021971024
Small states,SST,1973,1.526534238
South Asia,SAS,1973,44.43690815
Sub-Saharan Africa (all income levels),SSF,1973,6.325420944
Sub-Saharan Africa (developing only),SSA,1973,6.327512441
Upper middle income,UMC,1973,7.355995765
World,WLD,1973,10.27333843
Afghanistan,AFG,1973,12.11592072
Albania,ALB,1973,20
Algeria,DZA,1973,2.734135548
American Samoa,ASM,1973,5
Andorra,ADO,1973,2.127659574
Angola,AGO,1973,2.326141012
Antigua and Barbuda,ATG,1973,6.818181818
Argentina,ARG,1973,9.50052801
Aruba,ABW,1973,11.11111111
Australia,AUS,1973,5.234890593
Austria,AUT,1973,18.33373698
"Bahamas, The",BHS,1973,0.699300699
Bahrain,BHR,1973,1.449275362
Bangladesh,BGD,1973,70.1467312
Barbados,BRB,1973,37.20930233
Belize,BLZ,1973,1.797457256
Benin,BEN,1973,11.52891096
Bermuda,BMU,1973,6
Bhutan,BTN,1973,2.35430088
Bolivia,BOL,1973,1.548970738
Botswana,BWA,1973,0.707567978
Brazil,BRA,1973,4.666109924
Brunei Darussalam,BRN,1973,0.759013283
Bulgaria,BGR,1973,37.24125463
Burkina Faso,BFA,1973,8.600146199
Burundi,BDI,1973,36.21495327
Cabo Verde,CPV,1973,9.429280397
Cambodia,KHM,1973,10.1971448
Cameroon,CMR,1973,11.52926742
Canada,CAN,1973,4.72897704
Cayman Islands,CYM,1973,0.833333333
Central African Republic,CAF,1973,2.889338342
Chad,TCD,1973,2.307142857
Channel Islands,CHI,1973,20.6185567
Chile,CHL,1973,5.516911175
China,CHN,1973,10.43005885
Colombia,COL,1973,3.24831005
Comoros,COM,1973,34.92745836
"Congo, Dem. Rep.",ZAR,1973,2.875984209
"Congo, Rep.",COG,1973,1.534407028
Costa Rica,CRI,1973,5.542499021
Cote d'Ivoire,CIV,1973,5.471698113
Cuba,CUB,1973,25.92178771
Cyprus,CYP,1973,33.22510823
Denmark,DNK,1973,62.61505782
Djibouti,DJI,1973,0.043140638
Dominica,DMA,1973,9.333333333
Dominican Republic,DOM,1973,17.90149007
Ecuador,ECU,1973,6.285218899
"Egypt, Arab Rep.",EGY,1973,2.735446281
El Salvador,SLV,1973,23.40527578
Equatorial Guinea,GNQ,1973,4.634581105
Ethiopia,ETH,1973,11.80744777
Faeroe Islands,FRO,1973,2.148997135
Fiji,FJI,1973,3.831417625
Finland,FIN,1973,7.988115171
France,FRA,1973,31.22180705
French Polynesia,PYF,1973,0.546448087
Gabon,GAB,1973,0.814995925
"Gambia, The",GMB,1973,14.13043478
Germany,DEU,1973,34.34250852
Ghana,GHA,1973,7.471213853
Greece,GRC,1973,22.94026377
Grenada,GRD,1973,11.76470588
Guam,GUM,1973,3.703703704
Guatemala,GTM,1973,10.73161627
Guinea,GIN,1973,13.2549243
Guinea-Bissau,GNB,1973,8.890469417
Guyana,GUY,1973,1.840272482
Haiti,HTI,1973,27.86647315
Honduras,HND,1973,12.31566717
"Hong Kong SAR, China",HKG,1973,10.78431373
Hungary,HUN,1973,57.53028787
Iceland,ISL,1973,1.236907731
India,IND,1973,54.16539138
Indonesia,IDN,1973,9.936132747
"Iran, Islamic Rep.",IRN,1973,10.37794357
Iraq,IRQ,1973,11.43196836
Ireland,IRL,1973,18.62389316
Isle of Man,IMY,1973,36.49122807
Israel,ISR,1973,15.43438078
Italy,ITA,1973,31.58002108
Jamaica,JAM,1973,13.388735
Japan,JPN,1973,13.67975996
Jordan,JOR,1973,3.263825929
Kenya,KEN,1973,6.149629265
Kiribati,KIR,1973,2.469135802
"Korea, Dem. Rep.",PRK,1973,18.27090773
"Korea, Rep.",KOR,1973,21.71884719
Kuwait,KWT,1973,0.056116723
Lao PDR,LAO,1973,3.119584055
Lebanon,LBN,1973,23.46041056
Lesotho,LSO,1973,11.69301713
Liberia,LBR,1973,3.799833887
Libya,LBY,1973,0.986053173
Liechtenstein,LIE,1973,25
Madagascar,MDG,1973,3.611101558
Malawi,MWI,1973,21.74374204
Malaysia,MYS,1973,3.255821032
Maldives,MDV,1973,10
Mali,MLI,1973,1.407977446
Malta,MLT,1973,40.625
Mauritania,MRT,1973,0.219268458
Mauritius,MUS,1973,49.26108374
Mexico,MEX,1973,9.114946372
Mongolia,MNG,1973,0.507865805
Morocco,MAR,1973,16.12144298
Mozambique,MOZ,1973,3.62420204
Myanmar,MMR,1973,14.51326621
Namibia,NAM,1973,0.791944515
Nepal,NPL,1973,15.13986014
Netherlands,NLD,1973,22.54146919
New Caledonia,NCL,1973,0.382932166
New Zealand,NZL,1973,11.05920778
Nicaragua,NIC,1973,8.725278378
Niger,NER,1973,8.533985948
Nigeria,NGA,1973,34.20182922
Norway,NOR,1973,2.157455954
Oman,OMN,1973,0.074313409
Pakistan,PAK,1973,40.48619759
Panama,PAN,1973,5.811138015
Papua New Guinea,PNG,1973,0.264982555
Paraguay,PRY,1973,2.023659703
Peru,PER,1973,2.265625
Philippines,PHL,1973,15.92730443
Poland,POL,1973,48.3202194
Portugal,PRT,1973,26.86338798
Puerto Rico,PRI,1973,10.7102593
Qatar,QAT,1973,0.086132644
Romania,ROM,1973,41.92932187
Rwanda,RWA,1973,24.72638833
Samoa,WSM,1973,4.593639576
San Marino,SMR,1973,16.66666667
Sao Tome and Principe,STP,1973,1.041666667
Saudi Arabia,SAU,1973,0.697775028
Senegal,SEN,1973,17.03111203
Seychelles,SYC,1973,2.173913043
Sierra Leone,SLE,1973,5.749515101
Singapore,SGP,1973,4.47761194
Solomon Islands,SLB,1973,0.357270454
Somalia,SOM,1973,1.515924379
South Africa,ZAF,1973,10.29602091
Spain,ESP,1973,32.12213374
Sri Lanka,LKA,1973,13.20363578
St. Kitts and Nevis,KNA,1973,22.85714286
St. Lucia,LCA,1973,8.196721311
St. Vincent and the Grenadines,VCT,1973,12.82051282
Sudan,SDN,1973,5.032828283
Suriname,SUR,1973,0.224358974
Swaziland,SWZ,1973,9.76744186
Sweden,SWE,1973,7.34512843
Switzerland,CHE,1973,9.178303987
Syrian Arab Republic,SYR,1973,30.19915116
Tanzania,TZA,1973,7.902461052
Thailand,THA,1973,27.20742234
Timor-Leste,TMP,1973,5.716207128
Togo,TGO,1973,33.09431881
Tonga,TON,1973,23.61111111
Trinidad and Tobago,TTO,1973,13.4502924
Tunisia,TUN,1973,21.17662204
Turkey,TUR,1973,33.18867508
Turks and Caicos Islands,TCA,1973,1.052631579
Uganda,UGA,1973,19.51854262
United Arab Emirates,ARE,1973,0.09569378
United Kingdom,GBR,1973,29.2439962
United States,USA,1973,20.4226244
Uruguay,URY,1973,9.621757513
Vanuatu,VUT,1973,1.230516817
"Venezuela, RB",VEN,1973,3.287795476
Vietnam,VNM,1973,17.45061292
Virgin Islands (U.S.),VIR,1973,14.28571429
West Bank and Gaza,WBG,1973,16.94352159
"Yemen, Rep.",YEM,1973,2.556963464
Zambia,ZMB,1973,3.917190169
Zimbabwe,ZWE,1973,6.24272974
Arab World,ARB,1974,3.605478013
Caribbean small states,CSS,1974,1.749752964
Central Europe and the Baltics,CEB,1974,45.70351179
East Asia & Pacific (all income levels),EAS,1974,8.644506215
East Asia & Pacific (developing only),EAP,1974,9.923432889
Euro area,EMU,1974,27.43824927
European Union,EUU,1974,29.29369222
Fragile and conflict affected situations,FCS,1974,4.832443685
Heavily indebted poor countries (HIPC),HPC,1974,5.446874496
High income,HIC,1974,11.06213836
High income: OECD,OEC,1974,12.28223482
Latin America & Caribbean (all income levels),LCN,1974,5.690478506
Latin America & Caribbean (developing only),LAC,1974,5.114169062
Least developed countries: UN classification,LDC,1974,6.044273487
Low & middle income,LMY,1974,9.836408446
Low income,LIC,1974,6.26952305
Lower middle income,LMC,1974,17.13325774
Middle East & North Africa (all income levels),MEA,1974,4.681366006
Middle East & North Africa (developing only),MNA,1974,5.861358464
Middle income,MIC,1974,10.68436428
North America,NAC,1974,12.57817003
OECD members,OED,1974,12.56111953
Other small states,OSS,1974,1.480101339
Pacific island small states,PSS,1974,2.021971024
Small states,SST,1974,1.541726417
South Asia,SAS,1974,44.39569332
Sub-Saharan Africa (all income levels),SSF,1974,6.133088399
Sub-Saharan Africa (developing only),SSA,1974,6.134947479
Upper middle income,UMC,1974,7.425614212
World,WLD,1974,10.26877253
Afghanistan,AFG,1974,12.11592072
Albania,ALB,1974,20.32846715
Algeria,DZA,1974,2.747571103
American Samoa,ASM,1974,5
Andorra,ADO,1974,2.127659574
Angola,AGO,1974,2.326141012
Antigua and Barbuda,ATG,1974,6.818181818
Argentina,ARG,1974,9.50052801
Aruba,ABW,1974,11.11111111
Australia,AUS,1974,5.482863205
Austria,AUT,1974,18.33373698
"Bahamas, The",BHS,1974,0.699300699
Bahrain,BHR,1974,1.449275362
Bangladesh,BGD,1974,70.1467312
Barbados,BRB,1974,37.20930233
Belize,BLZ,1974,1.797457256
Benin,BEN,1974,11.79496275
Bermuda,BMU,1974,6
Bhutan,BTN,1974,2.461314556
Bolivia,BOL,1974,1.579433213
Botswana,BWA,1974,0.707567978
Brazil,BRA,1974,4.905397612
Brunei Darussalam,BRN,1974,0.759013283
Bulgaria,BGR,1974,37.04239356
Burkina Faso,BFA,1974,8.89254386
Burundi,BDI,1974,36.21495327
Cabo Verde,CPV,1974,9.429280397
Cambodia,KHM,1974,10.48039882
Cameroon,CMR,1974,11.63504051
Canada,CAN,1974,4.740853642
Cayman Islands,CYM,1974,0.833333333
Central African Republic,CAF,1974,2.905390221
Chad,TCD,1974,2.315814544
Channel Islands,CHI,1974,20.6185567
Chile,CHL,1974,5.584157777
China,CHN,1974,10.48757756
Colombia,COL,1974,3.261829653
Comoros,COM,1974,34.92745836
"Congo, Dem. Rep.",ZAR,1974,2.889217265
"Congo, Rep.",COG,1974,1.540263543
Costa Rica,CRI,1974,5.542499021
Cote d'Ivoire,CIV,1974,5.581761006
Cuba,CUB,1974,24.54376164
Cyprus,CYP,1974,22.94372294
Denmark,DNK,1974,62.33183857
Djibouti,DJI,1974,0.043140638
Dominica,DMA,1974,9.333333333
Dominican Republic,DOM,1974,18.31539735
Ecuador,ECU,1974,6.332177431
"Egypt, Arab Rep.",EGY,1974,2.719373148
El Salvador,SLV,1974,23.40527578
Equatorial Guinea,GNQ,1974,4.634581105
Ethiopia,ETH,1974,11.80744777
Faeroe Islands,FRO,1974,2.148997135
Fiji,FJI,1974,3.831417625
Finland,FIN,1974,8.028497324
France,FRA,1974,31.55418708
French Polynesia,PYF,1974,0.546448087
Gabon,GAB,1974,0.853805255
"Gambia, The",GMB,1974,16.79841897
Germany,DEU,1974,34.4284364
Ghana,GHA,1974,7.471213853
Greece,GRC,1974,22.8704422
Grenada,GRD,1974,11.76470588
Guam,GUM,1974,3.703703704
Guatemala,GTM,1974,10.91825308
Guinea,GIN,1974,13.16132183
Guinea-Bissau,GNB,1974,9.068278805
Guyana,GUY,1974,1.840272482
Haiti,HTI,1974,27.86647315
Honduras,HND,1974,12.36929127
"Hong Kong SAR, China",HKG,1974,10.78431373
Hungary,HUN,1974,57.00789152
Iceland,ISL,1974,1.246882793
India,IND,1974,54.31909834
Indonesia,IDN,1974,9.936132747
"Iran, Islamic Rep.",IRN,1974,10.05188665
Iraq,IRQ,1974,11.66060772
Ireland,IRL,1974,18.18841632
Isle of Man,IMY,1974,37.01754386
Israel,ISR,1974,15.66543438
Italy,ITA,1974,31.68542382
Jamaica,JAM,1974,13.388735
Japan,JPN,1974,13.57883252
Jordan,JOR,1974,3.286491387
Kenya,KEN,1974,6.149629265
Kiribati,KIR,1974,2.469135802
"Korea, Dem. Rep.",PRK,1974,18.27090773
"Korea, Rep.",KOR,1974,21.51150736
Kuwait,KWT,1974,0.056116723
Lao PDR,LAO,1974,3.206239168
Lebanon,LBN,1974,23.16715543
Lesotho,LSO,1974,11.69301713
Liberia,LBR,1974,3.799833887
Libya,LBY,1974,0.986053173
Liechtenstein,LIE,1974,25
Madagascar,MDG,1974,3.65237129
Malawi,MWI,1974,21.74374204
Malaysia,MYS,1974,3.218688175
Maldives,MDV,1974,10
Mali,MLI,1974,1.448954671
Malta,MLT,1974,40.625
Mauritania,MRT,1974,0.190162026
Mauritius,MUS,1974,49.26108374
Mexico,MEX,1974,9.09899946
Mongolia,MNG,1974,0.51559
Morocco,MAR,1974,16.1326462
Mozambique,MOZ,1974,3.62420204
Myanmar,MMR,1974,14.52703737
Namibia,NAM,1974,0.791944515
Nepal,NPL,1974,15.24475524
Netherlands,NLD,1974,22.57109005
New Caledonia,NCL,1974,0.382932166
New Zealand,NZL,1974,10.97185827
Nicaragua,NIC,1974,8.808376267
Niger,NER,1974,7.71769164
Nigeria,NGA,1974,29.64524523
Norway,NOR,1974,2.165669619
Oman,OMN,1974,0.074313409
Pakistan,PAK,1974,39.60408883
Panama,PAN,1974,5.824589723
Papua New Guinea,PNG,1974,0.278231683
Paraguay,PRY,1974,2.315630506
Peru,PER,1974,2.265625
Philippines,PHL,1974,16.09711929
Poland,POL,1974,48.20268373
Portugal,PRT,1974,26.80874317
Puerto Rico,PRI,1974,10.7102593
Qatar,QAT,1974,0.172265289
Romania,ROM,1974,42.12468525
Rwanda,RWA,1974,27.07742197
Samoa,WSM,1974,4.593639576
San Marino,SMR,1974,16.66666667
Sao Tome and Principe,STP,1974,1.041666667
Saudi Arabia,SAU,1974,0.725686029
Senegal,SEN,1974,17.29081182
Seychelles,SYC,1974,2.173913043
Sierra Leone,SLE,1974,5.818786367
Singapore,SGP,1974,2.985074627
Solomon Islands,SLB,1974,0.357270454
Somalia,SOM,1974,1.522300507
South Africa,ZAF,1974,10.32899455
Spain,ESP,1974,31.85192596
Sri Lanka,LKA,1974,13.2993143
St. Kitts and Nevis,KNA,1974,22.85714286
St. Lucia,LCA,1974,8.68852459
St. Vincent and the Grenadines,VCT,1974,12.82051282
Sudan,SDN,1974,5.056818182
Suriname,SUR,1974,0.224358974
Swaziland,SWZ,1974,9.011627907
Sweden,SWE,1974,7.347565434
Switzerland,CHE,1974,9.244080146
